,year,state,district,office_type,poll_id,pollster_rating_id,pollster,question_id,methodology,sample_size,population,partisan,days_before_election,pred_margin,actual_margin,bias,error
176,1998,Indiana,0,Senate,26132,197.0,Mason-Dixon Polling & Strategy,31372,Live Phone,819.0,lv,NO,8.0,25.0,28.93,-3.9299999999999997,3.9299999999999997
177,1998,Iowa,0,Senate,54275,197.0,Mason-Dixon Polling & Strategy,117204,Live Phone,803.0,lv,NO,8.0,-44.0,-37.93000000000001,-6.069999999999993,6.069999999999993
178,1998,Missouri,0,Senate,63760,325.0,SurveyUSA,117403,IVR,500.0,lv,NO,8.0,-13.0,-8.909999999999997,-4.090000000000003,4.090000000000003
179,1998,Nevada,0,Senate,26156,197.0,Mason-Dixon Polling & Strategy,31396,Live Phone,817.0,lv,NO,8.0,2.0,0.09000000000000341,1.9099999999999966,1.9099999999999966
180,1998,Ohio,0,Senate,26167,197.0,Mason-Dixon Polling & Strategy,31407,Live Phone,815.0,lv,NO,8.0,-18.0,-12.920000000000002,-5.079999999999998,5.079999999999998
181,1998,Ohio,0,Senate,54396,346.0,University of Cincinnati (Ohio Poll),117512,Live Phone,1196.0,lv,NO,8.0,-24.0,-12.920000000000002,-11.079999999999998,11.079999999999998
182,1998,Pennsylvania,0,Senate,54408,197.0,Mason-Dixon Polling & Strategy,117205,Live Phone,807.0,lv,NO,8.0,-23.0,-26.550000000000004,3.5500000000000043,3.5500000000000043
183,1998,Nevada,1,House,26156,197.0,Mason-Dixon Polling & Strategy,117971,Live Phone,366.0,lv,NO,8.0,4.0,3.5900000000000034,0.4099999999999966,0.4099999999999966
184,1998,New Hampshire,2,House,64225,272.0,RKM Research and Communications Inc.,118180,Live Phone,183.0,lv,NO,8.0,-15.0,-8.389999999999993,-6.6100000000000065,6.6100000000000065
185,1998,North Carolina,2,House,64261,325.0,SurveyUSA,118239,IVR,500.0,lv,NO,8.0,13.0,15.719999999999999,-2.719999999999999,2.719999999999999
187,1998,California,0,Governor,26103,197.0,Mason-Dixon Polling & Strategy,87753,Live Phone,809.0,lv,NO,7.0,7.0,19.589999999999996,-12.589999999999996,12.589999999999996
188,1998,Colorado,0,Governor,26108,197.0,Mason-Dixon Polling & Strategy,87763,Live Phone,831.0,lv,NO,7.0,-5.0,-0.6199999999999974,-4.380000000000003,4.380000000000003
189,1998,Connecticut,0,Governor,26111,197.0,Mason-Dixon Polling & Strategy,87772,Live Phone,633.0,lv,NO,7.0,-25.0,-27.46,2.460000000000001,2.460000000000001
190,1998,Florida,0,Governor,54252,197.0,Mason-Dixon Polling & Strategy,87788,Live Phone,822.0,lv,NO,7.0,-8.0,-10.550000000000004,2.5500000000000043,2.5500000000000043
191,1998,Georgia,0,Governor,26118,197.0,Mason-Dixon Polling & Strategy,87797,Live Phone,809.0,lv,NO,7.0,-3.0,8.410000000000004,-11.410000000000004,11.410000000000004
192,1998,Illinois,0,Governor,26223,287.0,Richard Day Research,87832,Live Phone,712.0,lv,NO,7.0,-21.0,-3.5700000000000003,-17.43,17.43
193,1998,Maryland,0,Governor,54326,197.0,Mason-Dixon Polling & Strategy,87862,Live Phone,828.0,lv,NO,7.0,4.0,10.32,-6.32,6.32
194,1998,Massachusetts,0,Governor,54308,160.0,KRC Research,87844,Live Phone,400.0,lv,NO,7.0,-5.0,-3.4299999999999997,-1.5700000000000003,1.5700000000000003
195,1998,New York,0,Governor,26078,183.0,Marist College,87916,Live Phone,351.0,lv,NO,7.0,-29.0,-21.160000000000004,-7.839999999999996,7.839999999999996
196,1998,New York,0,Governor,26162,197.0,Mason-Dixon Polling & Strategy,87917,Live Phone,808.0,lv,NO,7.0,-25.0,-21.160000000000004,-3.8399999999999963,3.8399999999999963
197,1998,Ohio,0,Governor,54397,57.0,Columbus Dispatch,87933,Mail,800.0,lv,NO,7.0,-1.0,-5.359999999999999,4.359999999999999,4.359999999999999
198,1998,South Carolina,0,Governor,26175,197.0,Mason-Dixon Polling & Strategy,87955,Live Phone,806.0,lv,NO,7.0,-2.0,8.04,-10.04,10.04
199,1998,Texas,0,Governor,54425,140.0,Hill Research Consultants,87961,Live Phone,501.0,lv,R,7.0,-47.0,-37.059999999999995,-9.940000000000005,9.940000000000005
200,1998,California,0,Senate,26103,197.0,Mason-Dixon Polling & Strategy,31343,Live Phone,809.0,lv,NO,7.0,2.0,10.050000000000004,-8.050000000000004,8.050000000000004
201,1998,Colorado,0,Senate,26108,197.0,Mason-Dixon Polling & Strategy,31348,Live Phone,831.0,lv,NO,7.0,-26.0,-27.47,1.4699999999999989,1.4699999999999989
202,1998,Connecticut,0,Senate,26111,197.0,Mason-Dixon Polling & Strategy,31351,Live Phone,633.0,lv,NO,7.0,28.0,32.78000000000001,-4.780000000000008,4.780000000000008
203,1998,Florida,0,Senate,54252,197.0,Mason-Dixon Polling & Strategy,117203,Live Phone,822.0,lv,NO,7.0,28.0,24.939999999999998,3.0600000000000023,3.0600000000000023
204,1998,Georgia,0,Senate,26118,197.0,Mason-Dixon Polling & Strategy,31358,Live Phone,809.0,lv,NO,7.0,-13.0,-7.219999999999999,-5.780000000000001,5.780000000000001
205,1998,Illinois,0,Senate,26223,287.0,Richard Day Research,31463,Live Phone,712.0,lv,NO,7.0,-10.0,-2.9100000000000037,-7.089999999999996,7.089999999999996
206,1998,Kentucky,0,Senate,26140,197.0,Mason-Dixon Polling & Strategy,31380,Live Phone,823.0,lv,NO,7.0,1.0,-0.5900000000000034,1.5900000000000034,1.5900000000000034
207,1998,New York,0,Senate,26078,183.0,Marist College,31318,Live Phone,351.0,lv,NO,7.0,3.0,10.54,-7.539999999999999,7.539999999999999
208,1998,New York,0,Senate,26162,197.0,Mason-Dixon Polling & Strategy,31402,Live Phone,808.0,lv,NO,7.0,3.0,10.54,-7.539999999999999,7.539999999999999
209,1998,New York,0,Senate,26278,395.0,Zogby Analytics,31518,Live Phone,700.0,lv,NO,7.0,6.0,10.54,-4.539999999999999,4.539999999999999
210,1998,North Carolina,0,Senate,26149,197.0,Mason-Dixon Polling & Strategy,31389,Live Phone,827.0,lv,NO,7.0,-1.0,4.140000000000001,-5.140000000000001,5.140000000000001
211,1998,Ohio,0,Senate,54397,57.0,Columbus Dispatch,117088,Mail,800.0,lv,NO,7.0,-2.0,-12.920000000000002,10.920000000000002,10.920000000000002
212,1998,South Carolina,0,Senate,26175,197.0,Mason-Dixon Polling & Strategy,31415,Live Phone,806.0,lv,NO,7.0,5.0,7.030000000000001,-2.030000000000001,2.030000000000001
213,1998,Washington,0,Senate,26182,197.0,Mason-Dixon Polling & Strategy,31422,Live Phone,801.0,lv,NO,7.0,8.0,16.819999999999993,-8.819999999999993,8.819999999999993
215,1998,Alabama,0,Governor,54189,361.0,University of South Alabama Polling Group,87725,Live Phone,820.0,lv,NO,6.0,16.0,15.620000000000005,0.37999999999999545,0.37999999999999545
216,1998,Colorado,0,Governor,54228,51.0,Ciruli Associates,87764,Live Phone,500.0,lv,NO,6.0,-4.0,-0.6199999999999974,-3.3800000000000026,3.3800000000000026
217,1998,Kansas,0,Governor,54300,325.0,SurveyUSA,87836,IVR,500.0,lv,NO,6.0,-53.0,-50.720000000000006,-2.279999999999994,2.279999999999994
218,1998,Massachusetts,0,Governor,54309,272.0,RKM Research and Communications Inc.,87845,Live Phone,402.0,lv,NO,6.0,-9.0,-3.4299999999999997,-5.57,5.57
219,1998,Massachusetts,0,Governor,54310,325.0,SurveyUSA,87846,IVR,500.0,lv,NO,6.0,-4.0,-3.4299999999999997,-0.5700000000000003,0.5700000000000003
220,1998,Nebraska,0,Governor,54348,197.0,Mason-Dixon Polling & Strategy,87884,Live Phone,807.0,lv,NO,6.0,-15.0,-7.939999999999998,-7.060000000000002,7.060000000000002
221,1998,New York,0,Governor,26012,32.0,Blum & Weprin Associates,87918,Live Phone,662.0,lv,NO,6.0,-26.0,-21.160000000000004,-4.839999999999996,4.839999999999996
222,1998,Texas,0,Governor,54426,32.0,Blum & Weprin Associates,87962,Live Phone,967.0,lv,NO,6.0,-47.0,-37.059999999999995,-9.940000000000005,9.940000000000005
223,1998,Kansas,0,Senate,54300,325.0,SurveyUSA,117373,IVR,500.0,lv,NO,6.0,-35.0,-33.67999999999999,-1.3200000000000074,1.3200000000000074
224,1998,New York,0,Senate,26012,32.0,Blum & Weprin Associates,31252,Live Phone,662.0,lv,NO,6.0,4.0,10.54,-6.539999999999999,6.539999999999999
225,1998,South Carolina,0,Senate,26009,233.0,North Star Opinion Research,122724,Live Phone,600.0,lv,R,6.0,0.0,7.030000000000001,-7.030000000000001,7.030000000000001
227,1998,Hawaii,0,Governor,54267,197.0,Mason-Dixon Polling & Strategy,87803,Live Phone,406.0,lv,NO,5.0,-9.0,1.2899999999999991,-10.29,10.29
228,1998,Illinois,0,Governor,26271,395.0,Zogby Analytics,87833,Live Phone,703.0,lv,NO,5.0,-14.0,-3.5700000000000003,-10.43,10.43
229,1998,Iowa,0,Governor,54277,304.0,Selzer & Co.,87813,Live Phone,800.0,lv,NO,5.0,-4.0,5.800000000000004,-9.800000000000004,9.800000000000004
231,1998,New York,0,Governor,26215,267.0,Quinnipiac University,87919,Live Phone,584.0,lv,NO,5.0,-29.0,-21.160000000000004,-7.839999999999996,7.839999999999996
232,1998,Texas,0,Governor,54427,197.0,Mason-Dixon Polling & Strategy,87963,Live Phone,504.0,lv,NO,5.0,-44.0,-37.059999999999995,-6.940000000000005,6.940000000000005
233,1998,Illinois,0,Senate,26271,395.0,Zogby Analytics,31511,Live Phone,703.0,lv,NO,5.0,3.0,-2.9100000000000037,5.910000000000004,5.910000000000004
234,1998,New York,0,Senate,26215,267.0,Quinnipiac University,31455,Live Phone,584.0,lv,NO,5.0,8.0,10.54,-2.539999999999999,2.539999999999999
235,1998,New York,0,Senate,26277,395.0,Zogby Analytics,31517,Live Phone,700.0,lv,NO,5.0,4.0,10.54,-6.539999999999999,6.539999999999999
237,1998,Alabama,0,Governor,54190,311.0,Southern Opinion Research,87726,Live Phone,490.0,lv,NO,4.0,8.0,15.620000000000005,-7.6200000000000045,7.6200000000000045
238,1998,Arizona,0,Governor,54204,133.0,Harris Insights & Analytics,87740,Live Phone,850.0,lv,NO,4.0,-17.0,-25.42,8.420000000000002,8.420000000000002
239,1998,California,0,Governor,54218,133.0,Harris Insights & Analytics,87754,Live Phone,5735.0,lv,NO,4.0,11.0,19.589999999999996,-8.589999999999996,8.589999999999996
240,1998,Connecticut,0,Governor,26207,267.0,Quinnipiac University,87773,Live Phone,491.0,lv,NO,4.0,-41.0,-27.46,-13.54,13.54
241,1998,Florida,0,Governor,54253,133.0,Harris Insights & Analytics,87789,Live Phone,2819.0,lv,NO,4.0,-17.0,-10.550000000000004,-6.449999999999996,6.449999999999996
242,1998,Georgia,0,Governor,54262,133.0,Harris Insights & Analytics,87798,Live Phone,1408.0,lv,NO,4.0,-7.0,8.410000000000004,-15.410000000000004,15.410000000000004
243,1998,Illinois,0,Governor,54298,133.0,Harris Insights & Analytics,87834,Live Phone,847.0,lv,NO,4.0,-14.0,-3.5700000000000003,-10.43,10.43
244,1998,Massachusetts,0,Governor,54311,133.0,Harris Insights & Analytics,87847,Live Phone,1083.0,lv,NO,4.0,-11.0,-3.4299999999999997,-7.57,7.57
245,1998,Michigan,0,Governor,54336,133.0,Harris Insights & Analytics,87872,Live Phone,1855.0,lv,NO,4.0,-24.0,-24.42,0.4200000000000017,0.4200000000000017
246,1998,New York,0,Governor,54384,133.0,Harris Insights & Analytics,87920,Live Phone,2243.0,lv,NO,4.0,-22.0,-21.160000000000004,-0.8399999999999963,0.8399999999999963
247,1998,Ohio,0,Governor,54398,133.0,Harris Insights & Analytics,87934,Live Phone,2149.0,lv,NO,4.0,-10.0,-5.359999999999999,-4.640000000000001,4.640000000000001
248,1998,Pennsylvania,0,Governor,54409,133.0,Harris Insights & Analytics,87945,Live Phone,1812.0,lv,NO,4.0,-41.0,-26.39,-14.61,14.61
249,1998,Texas,0,Governor,54428,133.0,Harris Insights & Analytics,87964,Live Phone,3579.0,lv,NO,4.0,-48.0,-37.059999999999995,-10.940000000000005,10.940000000000005
250,1998,Arizona,0,Senate,54204,133.0,Harris Insights & Analytics,117113,Live Phone,850.0,lv,NO,4.0,-37.0,-41.59,4.590000000000003,4.590000000000003
251,1998,California,0,Senate,54218,133.0,Harris Insights & Analytics,117115,Live Phone,5735.0,lv,NO,4.0,2.0,10.050000000000004,-8.050000000000004,8.050000000000004
252,1998,Connecticut,0,Senate,26207,267.0,Quinnipiac University,31447,Live Phone,491.0,lv,NO,4.0,37.0,32.78000000000001,4.219999999999992,4.219999999999992
253,1998,Florida,0,Senate,54253,133.0,Harris Insights & Analytics,117120,Live Phone,2819.0,lv,NO,4.0,22.0,24.939999999999998,-2.9399999999999977,2.9399999999999977
254,1998,Georgia,0,Senate,54262,133.0,Harris Insights & Analytics,117122,Live Phone,1408.0,lv,NO,4.0,-18.0,-7.219999999999999,-10.780000000000001,10.780000000000001
255,1998,Illinois,0,Senate,54298,133.0,Harris Insights & Analytics,117124,Live Phone,847.0,lv,NO,4.0,-19.0,-2.9100000000000037,-16.089999999999996,16.089999999999996
256,1998,Indiana,0,Senate,63647,133.0,Harris Insights & Analytics,117142,Live Phone,977.0,lv,NO,4.0,31.0,28.93,2.0700000000000003,2.0700000000000003
257,1998,Missouri,0,Senate,63707,226.0,Neighbor,117236,Live Phone,330.0,lv,NO,4.0,-26.0,-8.909999999999997,-17.090000000000003,17.090000000000003
258,1998,Missouri,0,Senate,26273,395.0,Zogby Analytics,31513,Live Phone,600.0,lv,NO,4.0,-11.0,-8.909999999999997,-2.0900000000000034,2.0900000000000034
259,1998,New York,0,Senate,54384,133.0,Harris Insights & Analytics,117128,Live Phone,2243.0,lv,NO,4.0,4.0,10.54,-6.539999999999999,6.539999999999999
260,1998,North Carolina,0,Senate,63649,133.0,Harris Insights & Analytics,117144,Live Phone,1418.0,lv,NO,4.0,15.0,4.140000000000001,10.86,10.86
261,1998,Ohio,0,Senate,54398,133.0,Harris Insights & Analytics,117131,Live Phone,2149.0,lv,NO,4.0,-19.0,-12.920000000000002,-6.079999999999998,6.079999999999998
262,1998,Pennsylvania,0,Senate,54409,133.0,Harris Insights & Analytics,117133,Live Phone,1812.0,lv,NO,4.0,-31.0,-26.550000000000004,-4.449999999999996,4.449999999999996
263,1998,Washington,0,Senate,63651,133.0,Harris Insights & Analytics,117146,Live Phone,1523.0,lv,NO,4.0,8.0,16.819999999999993,-8.819999999999993,8.819999999999993
267,1998,Ohio,0,Governor,54399,173.0,Louis Harris & Associates,87935,Live Phone,773.0,lv,NO,3.0,-5.0,-5.359999999999999,0.35999999999999943,0.35999999999999943
268,1998,New York,0,Senate,26275,395.0,Zogby Analytics,31515,Live Phone,1196.0,lv,NO,3.0,-0.7999999999999972,10.54,-11.339999999999996,11.339999999999996
271,1998,California,0,Governor,54219,325.0,SurveyUSA,87755,IVR,800.0,lv,NO,2.0,23.0,19.589999999999996,3.4100000000000037,3.4100000000000037
272,1998,California,0,Senate,54219,325.0,SurveyUSA,117371,IVR,800.0,lv,NO,2.0,10.0,10.050000000000004,-0.05000000000000426,0.05000000000000426
273,1998,Kentucky,0,Senate,63759,325.0,SurveyUSA,117402,IVR,700.0,lv,NO,2.0,-7.0,-0.5900000000000034,-6.409999999999997,6.409999999999997
274,1998,North Carolina,0,Senate,63762,325.0,SurveyUSA,117405,IVR,700.0,lv,NO,2.0,2.0,4.140000000000001,-2.1400000000000006,2.1400000000000006
275,1998,Oregon,1,House,64262,325.0,SurveyUSA,118240,IVR,400.0,lv,NO,2.0,-4.0,2.990000000000002,-6.990000000000002,6.990000000000002
276,1998,Pennsylvania,10,House,64263,325.0,SurveyUSA,118241,IVR,400.0,lv,NO,2.0,1.0,-0.29000000000000625,1.2900000000000063,1.2900000000000063
279,1999,Louisiana,0,Governor,63986,310.0,Southern Media & Opinion Research,117752,Live Phone,500.0,lv,NO,17.0,-48.0,-32.64,-15.36,15.36
280,1999,Louisiana,0,Governor,63897,358.0,University of New Orleans Survey Research Center,117641,Live Phone,803.0,lv,NO,16.0,-28.0,-32.64,4.640000000000001,4.640000000000001
281,1999,Louisiana,0,Governor,7741,197.0,Mason-Dixon Polling & Strategy,166961,Online,626.0,lv,NO,10.0,-33.0,-32.64,-0.35999999999999943,0.35999999999999943
282,1999,Mississippi,0,Governor,63944,197.0,Mason-Dixon Polling & Strategy,117698,Live Phone,605.0,lv,NO,16.0,-5.0,1.0999999999999943,-6.099999999999994,6.099999999999994
468,2000,Florida,0,,6483,203.0,McLaughlin & Associates,7952,Live Phone,600.0,lv,R,21.0,-1.0,-0.00999999999999801,-0.990000000000002,0.990000000000002
469,2000,Illinois,0,,6470,160.0,KRC Research,7939,Live Phone,600.0,lv,NO,21.0,2.0,12.009999999999998,-10.009999999999998,10.009999999999998
470,2000,Illinois,0,,6473,281.0,Research 2000,7942,Live Phone,601.0,lv,NO,21.0,7.0,12.009999999999998,-5.009999999999998,5.009999999999998
471,2000,New Hampshire,0,,6474,281.0,Research 2000,7943,Live Phone,603.0,lv,NO,21.0,3.0,-1.2700000000000031,4.270000000000003,4.270000000000003
472,2000,Pennsylvania,0,,6472,170.0,Lincoln Institute,7941,Live Phone,728.0,lv,NO,21.0,0.0,4.170000000000002,-4.170000000000002,4.170000000000002
473,2000,Pennsylvania,0,,75513,325.0,SurveyUSA,144065,IVR,800.0,lv,NO,21.0,-1.0,4.170000000000002,-5.170000000000002,5.170000000000002
474,2000,New Hampshire,0,Governor,6474,281.0,Research 2000,88035,Live Phone,600.0,lv,NO,21.0,8.0,4.980000000000004,3.019999999999996,3.019999999999996
475,2000,Florida,0,Senate,6483,203.0,McLaughlin & Associates,27341,Live Phone,600.0,lv,R,21.0,0.0,4.850000000000001,-4.850000000000001,4.850000000000001
476,2000,Pennsylvania,0,Senate,6472,170.0,Lincoln Institute,30949,Live Phone,728.0,lv,NO,21.0,-11.0,-6.910000000000004,-4.089999999999996,4.089999999999996
477,2000,Washington,2,House,64151,217.0,Moore Information Group,118026,Live Phone,300.0,lv,R,21.0,-4.0,4.079999999999998,-8.079999999999998,8.079999999999998
481,2000,Alabama,0,,6479,361.0,University of South Alabama Polling Group,7948,Live Phone,407.0,lv,NO,20.0,-20.0,-14.93,-5.07,5.07
482,2000,Michigan,0,,25719,84.0,EPIC-MRA,7940,Live Phone,600.0,lv,NO,20.0,0.0,5.1299999999999955,-5.1299999999999955,5.1299999999999955
483,2000,Michigan,0,,63599,277.0,Rasmussen Reports,117063,IVR,626.0,lv,NO,20.0,0.0,5.1299999999999955,-5.1299999999999955,5.1299999999999955
484,2000,Pennsylvania,0,,63600,277.0,Rasmussen Reports,117064,IVR,1043.0,lv,NO,20.0,-1.0,4.170000000000002,-5.170000000000002,5.170000000000002
485,2000,West Virginia,0,,6529,236.0,Ohio State University,7998,Live Phone,645.0,lv,NO,20.0,-10.0,-6.329999999999998,-3.6700000000000017,3.6700000000000017
486,2000,West Virginia,0,,54529,277.0,Rasmussen Reports,117061,IVR,1036.0,lv,NO,20.0,-2.0,-6.329999999999998,4.329999999999998,4.329999999999998
487,2000,West Virginia,0,Governor,54529,277.0,Rasmussen Reports,88065,IVR,1036.0,lv,NO,20.0,6.0,2.9099999999999966,3.0900000000000034,3.0900000000000034
488,2000,Michigan,0,Senate,25719,84.0,EPIC-MRA,30959,Live Phone,500.0,lv,NO,20.0,-7.0,1.6099999999999994,-8.61,8.61
489,2000,Michigan,0,Senate,63599,277.0,Rasmussen Reports,117256,IVR,626.0,lv,NO,20.0,-19.0,1.6099999999999994,-20.61,20.61
490,2000,Pennsylvania,0,Senate,63600,277.0,Rasmussen Reports,117269,IVR,1043.0,lv,NO,20.0,-13.0,-6.910000000000004,-6.089999999999996,6.089999999999996
491,2000,West Virginia,0,Senate,54529,277.0,Rasmussen Reports,117246,IVR,1036.0,lv,NO,20.0,61.0,57.59,3.4099999999999966,3.4099999999999966
492,2000,Missouri,2,House,64152,217.0,Moore Information Group,118027,Live Phone,350.0,lv,R,20.0,-2.0,-12.909999999999997,10.909999999999997,10.909999999999997
502,2000,Alabama,0,,6446,44.0,Capital Survey Research Center,7915,Live Phone,580.0,lv,NO,19.0,-18.0,-14.93,-3.0700000000000003,3.0700000000000003
503,2000,Louisiana,0,,63602,277.0,Rasmussen Reports,117066,IVR,733.0,lv,NO,19.0,-7.0,-7.669999999999995,0.6699999999999946,0.6699999999999946
504,2000,Louisiana,0,,6482,358.0,University of New Orleans Survey Research Center,7951,Live Phone,461.0,lv,NO,19.0,-13.0,-7.669999999999995,-5.330000000000005,5.330000000000005
505,2000,Minnesota,0,,6491,312.0,St. Cloud State University,7961,Live Phone,514.0,lv,NO,19.0,-3.0,2.4099999999999966,-5.409999999999997,5.409999999999997
506,2000,Montana,0,,54474,277.0,Rasmussen Reports,117054,IVR,968.0,lv,NO,19.0,-28.0,-25.07,-2.9299999999999997,2.9299999999999997
507,2000,Ohio,0,,6462,197.0,Mason-Dixon Polling & Strategy,7931,Live Phone,625.0,lv,NO,19.0,-4.0,-3.5500000000000043,-0.44999999999999574,0.44999999999999574
508,2000,Rhode Island,0,,63603,277.0,Rasmussen Reports,117067,IVR,802.0,lv,NO,19.0,19.0,29.099999999999998,-10.099999999999998,10.099999999999998
509,2000,Vermont,0,,6463,197.0,Mason-Dixon Polling & Strategy,7932,Live Phone,628.0,lv,NO,19.0,9.0,9.949999999999996,-0.9499999999999957,0.9499999999999957
510,2000,Washington,0,,6451,87.0,Elway Research,7920,Live Phone,400.0,lv,NO,19.0,9.0,5.579999999999998,3.4200000000000017,3.4200000000000017
511,2000,Montana,0,Governor,54474,277.0,Rasmussen Reports,88010,IVR,968.0,lv,NO,19.0,-13.0,-3.8999999999999986,-9.100000000000001,9.100000000000001
512,2000,Vermont,0,Governor,54516,197.0,Mason-Dixon Polling & Strategy,88052,Live Phone,628.0,lv,NO,19.0,9.0,12.510000000000005,-3.510000000000005,3.510000000000005
513,2000,Washington,0,Governor,6451,87.0,Elway Research,88059,Live Phone,400.0,lv,NO,19.0,25.0,18.700000000000003,6.299999999999997,6.299999999999997
514,2000,Minnesota,0,Senate,6491,312.0,St. Cloud State University,27452,Live Phone,514.0,lv,NO,19.0,15.0,5.539999999999999,9.46,9.46
515,2000,Montana,0,Senate,54474,277.0,Rasmussen Reports,117241,IVR,968.0,lv,NO,19.0,-10.0,-3.309999999999995,-6.690000000000005,6.690000000000005
516,2000,New York,0,Senate,25949,395.0,Zogby Analytics,31189,Live Phone,504.0,lv,NO,19.0,-1.0,12.260000000000005,-13.260000000000005,13.260000000000005
517,2000,Ohio,0,Senate,6462,197.0,Mason-Dixon Polling & Strategy,27322,Live Phone,625.0,lv,NO,19.0,-23.0,-24.07,1.0700000000000003,1.0700000000000003
