state,district,office_type,avg_margin,margins,dem_name,rep_name,ind_name,Past Elections,Voting Regulations,Polls,Demographics,Campaign Finance,Consumer Confidence Index,Gas Prices,Unemployment & Inflation,Expert Ratings,Composition of Congress/Presidency,Other,weird
UT,4,House,2.230399022,"[4.01743905050363, -1.38129692245837, 4.05505493804]",Biden,Trump,Vaughn Cook,32.00782881,32.97596351,6.536502612,-0.3995374446,-0.05667690151,-0.4619294335,0.4252365446,0.277142441,0.2636658929,0.02651706445,-0.4430226281,
VT,1,House,0.9160009488,"[1.40766903251864, 2.55959277720133, -1.21925896323947]",Biden,Trump,Unopposed,-21.22073741,16.74966622,11.89627065,-0.04769105692,0.1675376217,-0.2822524343,-0.1703089115,0.2138099201,0.01896891332,-0.03361358712,0.2108870047,
VA,1,House,-1.566095745,"[0.341988600687888, -0.453713946203234, -4.58656188854392]",Biden,Trump,n/a,-17.09396487,-27.20646191,15.7623136,-0.0901941972,0.4797566013,-0.1777016741,0.2663303995,0.3583574753,0.4157753844,-0.3615497537,-0.4650307566,
VA,2,House,-1.468084405,"[0.272852179019435, -1.87420254538058, -2.80290284717736]",Biden,Trump,n/a,40.49949453,9.659820384,39.31180913,0.1016400642,-0.4523948322,-0.3049051852,0.336619403,-0.3348704184,0.4683518568,0.1748820539,0.4998699152,
VA,3,House,1.027287506,"[1.33274723422136, -2.86429215284752, 4.613407437716]",Biden,Trump,Shanise Williams,-21.88814652,40.0969085,-16.00403797,-0.211039615,0.0721761502,-0.1203474002,-0.3444600049,-0.3282880811,0.1193474298,0.1355917352,-0.2590879598,
VA,4,House,0.4384600739,"[4.43760093012009, 0.676202632760189, -3.79842334107157]",Biden,Trump,Unopposed,2.287296386,-8.471215188,-10.49547856,-0.3586708357,-0.2159346332,0.0728707399,-0.1940073074,-0.1343785452,0.4716590506,-0.07998703259,0.3232672901,
VA,5,House,1.481601525,"[2.12131298000318, 3.2063548360052, -0.882863240394648]",Biden,Trump,n/a,-4.397199799,-45.99013202,26.18044276,-0.07212773199,-0.189105125,-0.2157469738,-0.3766776272,-0.06585842497,0.1351658906,0.1974180122,-0.2792970265,
VA,6,House,1.521991387,"[2.12242441557827, 3.01625870830076, -0.572708963272622]",Biden,Trump,n/a,34.33580568,31.39594398,-17.06667767,0.4443586938,0.3405282312,-0.2367407769,0.1356582161,0.01770886355,0.1671625813,-0.2712930221,0.03459709051,
VA,7,House,-0.7777471661,"[3.56571317314219, -2.78192257006222, -3.1170321012585]",Biden,Trump,Craig Ennis,0.5992475967,14.4643319,-47.29562324,0.001286402112,-0.4656502623,0.1450312941,-0.1778086136,0.4238642622,0.1384855053,-0.1936009435,-0.2108248312,
VA,8,House,0.8109015355,"[2.84129521314071, -0.67387631615682, 0.265285709618444]",Biden,Trump,"Stephen Leon /
Jeremy Olmack",13.23306112,-8.315648229,-34.586123,0.09467640667,-0.2423331684,0.2600965304,0.1677264812,0.03374141365,0.2567600924,-0.4148558693,-0.463565661,
VA,9,House,-1.331123598,"[3.29061906652353, -4.21824870702232, -3.06574115344713]",Biden,Trump,Unopposed,-40.88856442,-20.34475806,-39.58721041,-0.1425119882,-0.02052085132,0.1491005852,-0.3350273844,0.3705229043,0.4389942907,-0.456288855,-0.1561891797,
VA,10,House,-0.1411912873,"[3.14928596377119, 1.25865742044435, -4.83151724622029]",Biden,Trump,n/a,19.86994286,9.38160472,-15.5107566,-0.2912041161,-0.07685020272,0.4194801955,0.02685067518,-0.1565283301,-0.03015900935,-0.04374790745,0.464456771,
VA,11,House,0.9403257348,"[-1.56734338986917, 0.979394566782474, 3.40892602735979]",Biden,Trump,n/a,49.94004522,19.16809233,-14.79138095,-0.1681950331,0.08713928184,0.007314590679,0.1500730291,-0.1212323458,0.3692904744,0.4073651552,-0.09310182771,
WA,1,House,-0.8214556654,"[-1.34326270580252, 3.68667063854765, -4.80777492904009]",Biden,Trump,n/a,-12.02628468,16.63344286,-23.06964063,-0.03562835838,0.2386961945,-0.2053565926,0.07099213152,0.03552269433,0.3362639076,-0.2264924104,0.3936462707,
WA,2,House,0.6188785801,"[-1.62351956035785, 3.63907953813629, -0.158924237591675]",Biden,Trump,Jason Call,40.69615807,48.81804547,-37.51146606,0.116118041,-0.392379869,-0.01366965608,0.4305841892,0.4056660189,-0.07529124835,-0.3452781943,0.1817423675,
WA,3,House,1.341933296,"[-1.38510137813149, 2.16738948433535, 3.24351178145646]",Biden,Trump,n/a,-13.87411585,44.62030695,-43.45013712,-0.3910069611,-0.2287747563,0.2219383264,0.3778410618,-0.3308911226,-0.4751172119,-0.3749534149,0.215920323,
WA,4,House,-1.792485144,"[-4.84379848925025, -2.32380236427334, 1.79014542185679]",Biden,Trump,Unopposed,-3.518625153,11.50264626,19.560781,-0.1199807785,0.2879068309,-0.3852024381,-0.1263977464,-0.06732016639,0.0579990783,0.08688159187,-0.06156519473,
WA,5,House,1.637369971,"[0.85950027080531, 4.42482979950277, -0.372220158192177]",Biden,Trump,n/a,11.07139578,25.52413744,6.016696624,-0.1706063871,0.4747264257,0.1729060875,0.3774589328,-0.1752855019,0.08232373699,0.2619588934,0.01072768759,
WA,6,House,0.4671493663,"[-2.56848832667085, 1.85055699727028, 2.11937942815656]",Biden,Trump,n/a,26.81242454,15.38435306,-23.01904452,-0.1318840573,-0.002788323146,-0.02077207852,0.2691609749,-0.07192492326,-0.3883662692,0.102886387,-0.381655237,
WA,7,House,-0.6729586165,"[0.504374845180294, 2.21468571783919, -4.73793641252824]",Biden,Trump,n/a,24.38217225,0.332772722,-43.18877654,-0.2316646441,0.1211910839,0.3220616589,0.4225753803,-0.1222031186,-0.3301426458,-0.1281565129,0.02868502984,
WA,8,House,0.1681209347,"[3.03036922072771, -4.38722425335939, 1.86121783664214]",Biden,Trump,n/a,-31.23165198,26.191592,41.24582232,-0.4803769399,0.4700431957,-0.1315300778,-0.143292077,0.1388573361,-0.3570320516,0.4728746283,0.1609867235,
WA,9,House,0.0859202012,"[0.712126746887472, 3.34900472152076, -3.80337086480531]",Biden,Trump,n/a,-5.784752265,24.41096565,10.2247327,-0.3427676388,-0.3123918683,0.3673207611,-0.1703099445,0.176499843,0.4741106352,0.08236404673,0.02553713308,
WA,10,House,-1.722243289,"[-3.48637522552963, 0.469178110563554, -2.14953275231265]",Biden,Trump,n/a,-5.922719851,-45.62265569,27.65009084,-0.4977406649,-0.07061828097,-0.3215254629,-0.4836979911,-0.4609058247,0.000800856998,0.03023599164,0.4124356883,
WV,1,House,1.100835216,"[4.11928468519127, -2.28182967867959, 1.46505064093623]",Biden,Trump,Wes Holden,-42.07017551,-9.759206438,-35.44114312,0.2888842648,0.4446423578,0.2442026564,0.122209201,-0.2904052374,-0.1819711639,0.3169255475,0.1401028213,
WV,2,House,-3.389606611,"[-4.37409642393404, -1.14113893523902, -4.65358447285874]",Biden,Trump,n/a,2.150622266,-4.365671552,2.793565394,-0.3928589796,-0.3377894579,-0.3017459222,0.349996206,0.2033693373,-0.4631039522,-0.264514765,0.2243290007,
WI,1,House,-2.526556102,"[-1.67306132045171, -4.56437557330183, -1.34223141229527]",Biden,Trump,n/a,6.436970254,17.36365112,-17.59206925,0.2663783017,-0.2076851433,-0.06156206099,-0.1650840537,-0.03070629922,-0.3419373171,-0.4989227605,-0.09594726529,
WI,2,House,1.729390635,"[1.94714751910385, -0.182020187324094, 3.42304457308183]",Biden,Trump,n/a,-22.56512667,10.48027026,-5.004355111,-0.3974619827,-0.1753416791,-0.3861938029,-0.3123665789,-0.01719439641,-0.4233286311,-0.1057852404,0.3531532575,
WI,3,House,2.36710055,"[3.33338204867977, 0.107659156034275, 3.66026044473782]",Biden,Trump,Rustin Provance,-3.099076874,-13.98337461,-47.08857845,-0.1606999948,0.2280513037,0.3949034063,-0.4011035674,-0.1217903761,-0.01372200277,-0.3926595821,0.2301117141,
WI,4,House,1.01852425,"[1.67738770481047, -2.35594855964057, 3.73413360428949]",Biden,Trump,n/a,0.7172122069,46.2526034,-3.187044881,0.2328472815,-0.0235915507,-0.3073813144,0.4751012066,0.1024145892,-0.02337455446,-0.2535895613,-0.1694616369,
WI,5,House,-2.592981265,"[-3.7871585821668, -0.660921940887073, -3.33086327113276]",Biden,Trump,n/a,24.15562256,-36.26370861,-19.2424685,0.4629950761,-0.4697629421,-0.1074706373,0.1974970479,-0.2282932151,-0.3956543207,-0.3985034045,0.3534723161,
WI,6,House,0.1367471643,"[-3.06821688432843, 3.83790231253356, -0.359443935451152]",Biden,Trump,n/a,-16.6648988,-35.84138891,6.358443992,-0.381109616,0.4090225594,0.253631432,-0.07034657759,-0.1585715489,-0.2876713464,0.4160708422,0.1093642609,
WI,7,House,0.2762592668,"[2.84529757949423, -2.65061368378391, 0.634093904583649]",Biden,Trump,n/a,-46.88035323,26.60356332,2.928817627,0.1050124649,-0.05857476921,0.3817361249,-0.4250156196,-0.2545549191,0.07067940807,-0.183291951,-0.4681482508,
WI,8,House,2.037598671,"[2.88317844762746, -1.70525554621028, 4.93487311151363]",Biden,Trump,Unopposed,-40.94078803,-18.4032988,-2.106494312,-0.1362741787,-0.4812733346,0.2457827927,0.1170378719,0.4248093471,-0.1267098738,0.003027896809,-0.03655316935,
WY,1,House,-2.381314545,"[-4.53072970244523, -1.30149099386946, -1.31172293872299]",Biden,Trump,Unopposed,22.5757644,49.93744193,-10.05579309,-0.0325926447,-0.4367798953,-0.0820621763,0.1764494646,-0.4895384335,-0.3090234261,0.01306320283,-0.2461423291,
AZ,0,Senate,-1.2609352,"[2.78609331066414, -2.92805658431585, -3.6408423249557]",Biden,Trump,Richard Grayson,9.512929191,42.69163253,22.22825175,0.3947791531,-0.2375339748,0.3152017188,-0.2371893252,-0.03048579444,-0.2038355019,-0.1991792941,-0.0006422030632,
CA,0,Senate,-1.58290368,"[1.43606917168107, -3.90782958491456, -2.276950627127]",Biden,Trump,n/a,45.72832817,11.0391982,7.720191998,-0.2851932111,0.381358866,-0.4452870232,-0.3856014413,0.3901550412,0.4028447657,-0.4127491899,0.002405689773,
CA,0,Senate,-2.530762574,"[-0.398878987214674, -2.85617635530291, -4.33723237968538]",Biden,Trump,n/a,-0.5579148887,0.07813298487,-45.84904415,0.1315542039,0.06121899501,-0.1474542483,-0.3475565505,-0.4283650486,-0.09484704051,-0.4237553275,0.3496141894,
CT,0,Senate,1.061211578,"[4.24550592517775, 0.822588581503424, -1.88445977228182]",Biden,Trump,n/a,33.57624203,40.77983952,-15.98958079,-0.4053324092,-0.0454760043,0.04451245167,0.1867892572,0.4686814003,0.0519442184,-0.1337982301,-0.4127644823,
DE,0,Senate,-0.04995201815,"[-2.6046095864956, 3.95900660121274, -1.50425306916088]",Biden,Trump,n/a,-37.64957544,10.94301978,-11.93965073,-0.1850577433,-0.4856346439,-0.4031264633,-0.3981680642,0.3716820253,0.4107780359,0.09173183362,-0.01775398996,
FL,0,Senate,0.5715056648,"[4.97571522689391, -0.851134947832357, -2.41006328452682]",Biden,Trump,"Mason Cysewski /
Randy Toler /
Grace Granda /
Salomon Hernandez /
Marcos Reyes",-35.23314536,-4.036393775,-42.63705923,0.4347477232,0.2819442137,-0.07748233575,-0.2664912603,-0.2897164343,0.4531522841,-0.2360451273,0.3436114132,
HI,0,Senate,1.709288334,"[-2.26252538428044, 2.97028111610206, 4.42010927153136]",Biden,Trump,n/a,-45.32380253,-1.972347963,40.15110387,0.07876332432,-0.4458481852,0.302848846,0.3449153078,0.129603896,0.06129130581,-0.4119171663,0.3609327978,
IN,0,Senate,-3.268824076,"[-3.89884148169807, -2.33654110784301, -3.57108963839643]",Biden,Trump,"Andy Horning /
Sean Dada /
Richard Kent",-10.53477222,22.85179876,-37.85318594,0.4083483054,0.2490159254,0.08785396245,0.3120846314,0.2438552914,0.436793976,0.4950841484,-0.1832998233,
ME,0,Senate,1.25494871,"[0.279625519019575, -1.23095116119064, 4.71617177242874]",Biden,Trump,Angus King,7.823104278,-0.1551390942,22.17275652,0.09935081013,-0.00606773142,0.3291971137,0.1447603875,-0.3836685423,-0.4362482841,0.47246516,0.4039398185,
MD,0,Senate,2.477756428,"[1.7218744924585, 2.03776319532001, 3.67363159753218]",Biden,Trump,"Nancy Wallace /
Michael Sigmon /
Shaunesi Deberry /
Emmanuel Osuchukwu",36.93456581,-0.8295154442,-21.25531232,-0.4966254621,0.2012588082,-0.2586813619,0.1255251291,-0.09542153001,-0.2137608233,-0.4587208624,-0.03534855452,
MA,0,Senate,2.561710227,"[4.00342415072844, 4.21542648239774, -0.533719953266857]",Biden,Trump,"Louis Marino /
Brandon James Griffin /
Shiva Ayyadurai",-32.69362816,-22.76550747,-20.47212657,-0.1094538893,0.05495224326,0.3064946564,0.2982223201,0.07552344451,0.4663619351,-0.3716664306,-0.2464517041,
MI,0,Senate,-1.956018239,"[-2.01629451652048, -3.61637938053534, -0.235380819037033]",Biden,Trump,"Douglas Marsh /
James Frizzell",-43.15957344,-9.659473798,19.59943636,-0.2721605533,0.05728888845,0.4637275579,-0.449512301,-0.4190857028,0.1465264588,-0.2412705288,0.04794577084,
MN,0,Senate,-1.005387417,"[-2.89493329412307, 0.731832384743143, -0.853061342707368]",Biden,Trump,n/a,-47.32329273,-30.66126922,27.19052485,-0.3116494199,0.344191974,0.02301152425,0.484860872,0.4217154308,0.2951640007,0.4364628644,-0.08173792839,
MS,0,Senate,-0.9783871428,"[-4.68512085280356, 0.482451934355648, 1.26750749004335]",Biden,Trump,n/a,-44.56047524,31.36006172,28.36595153,0.4713564113,0.2116614261,-0.3743182713,0.3254814286,0.2948248857,0.01964195521,-0.1804143614,-0.3138669078,
MO,0,Senate,-0.05192179883,"[2.15300782420028, 0.474271389216096, -2.78304460989371]",Biden,Trump,"Doris Canaday /
Jared Young",-18.3018521,10.2047506,7.818695071,0.01375845675,-0.1964996018,-0.486979715,-0.4260119633,0.4663062332,-0.4050038321,0.07918301752,0.4786008325,
MT,0,Senate,3.040480198,"[3.68154013442193, 3.27461195041226, 2.16528850785948]",Biden,Trump,n/a,40.28158665,-47.6489881,-2.307297436,-0.06318658109,-0.3529666719,0.08788416872,0.3776500485,0.1882381104,0.3342928554,0.1058377091,0.09178908807,
NE,0,Senate,0.05949961407,"[-3.56574137215038, 1.69479236654444, 2.04944784781352]",Biden,Trump,Dan Osborn,28.75004367,-43.08779969,45.02307666,0.2391592571,-0.03561084678,-0.06957858171,-0.2815061224,-0.2490478096,0.4681434187,0.0058636043,0.0477062658,
NE,0,Senate,1.510967534,"[2.79743811571228, -1.99505179535336, 3.73051628133912]",Biden,Trump,n/a,-5.859106986,39.67838312,0.6919741859,-0.1956944223,-0.1511184935,-0.0108918412,0.1321198727,0.4699526018,-0.4117720032,-0.4485266168,0.09962978705,
NV,0,Senate,0.5132592724,"[-0.181754732740911, 2.57514417372413, -0.853611623803805]",Biden,Trump,"Chris Cunningham /
Christopher Okubo /
Joseph Destin /
Bradley Scott Wing",-22.81938203,16.08383265,-26.1277173,0.09147595916,-0.0170191599,-0.01745866621,0.452513522,-0.07770203532,-0.08105326279,-0.467468017,0.2973607631,
NJ,0,Senate,-2.110866246,"[-1.183930523634, -4.69608801915043, -0.45258019627394]",Biden,Trump,"Christina Khalil /
Nick Carducci",1.715813347,-39.9977227,29.31640437,0.01415251807,-0.4501296838,0.1126632092,-0.2226900487,-0.2569568312,-0.4107477109,-0.3301138712,0.2386264895,
NM,0,Senate,-0.4709393279,"[-1.9580352976264, 2.99123469902257, -2.44601738503339]",Biden,Trump,"Cameron Chick /
Jerry Rose",45.25409728,32.88860031,23.50507432,-0.01466295197,0.158414968,-0.4715240188,-0.1027443927,-0.3910004124,0.186464779,-0.3988283943,0.04854420577,
NY,0,Senate,-0.6781907217,"[-4.02654949360361, -0.954232179981931, 2.94620950860344]",Biden,Trump,"YueXin Miller /
Jonathan Ramos /
Diane Sare",25.11582902,48.67831835,19.8180443,-0.1907964565,0.1078967386,-0.01401927777,-0.001499627245,0.1601285069,-0.424931606,0.347455477,0.01716233596,
ND,0,Senate,1.838096294,"[4.12170389775362, 1.93753505865127, -0.544950075438169]",Biden,Trump,Kristin Hedger,27.6126017,-34.48002265,-28.35904581,0.326639908,0.1713289157,-0.08954658445,-0.1562713131,-0.4787382385,-0.3790720303,0.356803522,0.08665407287,
OH,0,Senate,-0.2722758658,"[-2.29602303916787, -1.85343092582302, 3.33262636756702]",Biden,Trump,n/a,-1.965623542,-38.55382097,-40.78667576,-0.4114827361,-0.3970109401,0.1941327374,0.3639709962,0.2974867214,0.2580898159,-0.2515988612,0.1544012038,
PA,0,Senate,-1.799947926,"[-4.77951044343168, 4.1082776629213, -4.7286109982875]",Biden,Trump,Hussein Tartour-Aguirre,-18.66289136,-30.72760433,26.60084497,-0.4014569362,-0.4642050505,-0.1144340138,0.4041263504,-0.2526891255,0.07713232047,-0.2618981218,0.1014314054,
RI,0,Senate,2.231342031,"[4.46929049267578, -1.5940902398076, 3.81882583978502]",Biden,Trump,n/a,-1.666792443,27.0134798,28.01331157,0.1529038402,0.01285120774,-0.1027897223,0.4049142168,0.08195368693,-0.2663391628,-0.4940732249,0.3718571363,
TN,0,Senate,1.242719096,"[4.37369083291944, -2.16237295655627, 1.51683941153431]",Biden,Trump,Wisdom Zerit Teklay,-24.42896295,-36.29716573,-46.74833473,-0.2709526346,-0.3896227788,-0.1878013064,-0.460169281,-0.3138199856,0.2561611753,-0.001648689386,-0.4699578081,
TX,0,Senate,0.1978584669,"[0.750844582413005, -1.79935638242927, 1.64208720081976]",Biden,Trump,n/a,-13.09693571,-6.557840515,-27.98275912,0.1038659422,0.1623128377,-0.1678435702,-0.3980246626,0.207953686,0.401075752,-0.006049466083,-0.1874593813,
UT,0,Senate,-0.248592492,"[3.15598859175495, -1.78533977680079, -2.11642629097361]",Biden,Trump,"Carlton Bowen /
Robert Newcomb",14.40985136,30.22209231,-0.5330809044,-0.2641640959,-0.4630280157,0.3770001513,0.2210649717,-0.3491637418,-0.3739084685,0.4594689439,0.3613538933,
VT,0,Senate,0.8445652703,"[-2.02776843586542, 2.22956946657028, 2.33189478026906]",Biden,Trump,Unopposed,22.2921548,-8.523015651,-28.8659855,0.355431877,0.4337738053,0.07863073129,-0.06430939284,0.2351423301,0.09691883699,-0.06587241816,0.2640251102,
VA,0,Senate,0.3327275922,"[1.85071642882459, 0.712921685633578, -1.56545533792871]",Biden,Trump,"Jonathan Hardin /
Csaba Menezes Rusznak /
Tiger Xiong",-22.18253645,-42.60684224,-1.043067044,0.1970090465,0.1981286589,0.4338746519,0.3419890605,0.2721041886,0.1459576694,-0.2128470982,0.3560419603,
WA,0,Senate,0.3972663175,"[3.42990406930419, -1.20937560398272, -1.02872951269525]",Biden,Trump,n/a,-11.30364588,9.234671914,5.22947449,0.3756192566,0.447551889,0.08065851247,0.4114071594,-0.4726237923,-0.3718196415,-0.4757157795,0.2874549949,
WV,0,Senate,-0.3401749089,"[1.67806948264719, -1.35826193215955, -1.34033227707824]",Biden,Trump,Michael Sigmon,18.47491164,9.117097986,-5.313236647,-0.3440285562,0.436064445,-0.02108284276,0.09943252237,-0.4927701091,-0.1383448583,0.2976817873,0.06970622609,
WI,0,Senate,-0.6597103599,"[3.29451269524658, -0.76728181759818, -4.5063619573978]",Biden,Trump,"Scott Aubart /
Phillip Anderson /
Joshua Harrington",5.284242717,-16.07724207,7.94768017,0.1613106932,0.3746150512,0.1742001156,0.3957416877,-0.2234324045,0.2451010979,0.1348163743,-0.4138358997,
WY,0,Senate,0.8382742466,"[-0.0961771717467208, 0.701822850848556, 1.90917706076224]",Biden,Trump,Unopposed,12.78051492,-26.03332365,9.898892761,-0.4616796286,-0.4558477672,0.3702835082,0.09056590711,0.3356037371,-0.1527582017,-0.1427078287,0.4067411433,
DE,0,Governor,1.409131572,"[4.35477083493128, -2.46943896445143, 2.34206284573292]",Biden,Trump,n/a,21.09899887,24.21823847,-40.81465748,0.4157964546,0.1093827545,-0.4135082527,-0.3563548271,-0.4759313233,0.3156409399,-0.05481588804,-0.4474268271,
IN,0,Governor,0.2425931509,"[3.46819755140115, -3.99330755934195, 1.25288946076768]",Biden,Trump,"Donald Rainwater /
Christopher Stried",21.09825133,-30.29551267,-23.3636553,-0.3554031854,0.3119748322,0.288635377,0.3448234653,0.3395671843,-0.05707496049,-0.3926467582,-0.2435152551,
MO,0,Governor,0.6447208214,"[-0.852131035151873, 3.43151711673627, -0.645223617488537]",Biden,Trump,Larry Flenoid II,-21.6360841,21.15790624,38.08573406,-0.3811003861,-0.08487234667,0.2853219123,0.3232001471,-0.3506830755,0.3878632703,-0.4523772202,-0.1941056775,
MT,0,Governor,3.256360235,"[2.45983012981076, 3.24098973744084, 4.06826083827025]",Biden,Trump,n/a,40.49938449,28.32725029,45.57675287,0.3447604135,-0.4810818638,-0.2559099394,0.2816225691,0.004935465835,0.2577371746,0.2898048884,-0.4015142084,
NH,0,Governor,2.064442093,"[0.472585202559629, 2.64873198161361, 3.07200909365668]",Biden,Trump,n/a,42.15687896,33.2384282,41.55022151,-0.08966790106,0.1451282773,0.4826952847,0.008015469532,-0.3795565035,-0.1354896409,-0.02803299227,-0.3504777216,
NC,0,Governor,-1.63761461,"[-1.84188284366012, -2.17481690056595, -0.896144084480389]",Biden,Trump,Wayne Turner,-22.3190987,-3.043820062,47.2086408,-0.4990656441,-0.2273307425,0.4947371679,-0.215671846,0.1215725562,-0.370562947,0.3077270345,-0.4579734087,
ND,0,Governor,-0.914593145,"[-2.18781539052226, 1.23586006774112, -1.79182411220449]",Biden,Trump,n/a,23.16253633,23.07042118,-48.35728031,0.03073952315,0.3533744313,0.1831096575,-0.318739342,-0.3975922515,-0.09512858067,0.05455908143,0.03759502412,
UT,0,Governor,-2.670551363,"[-4.64450093719153, -2.26726772602017, -1.09988542617501]",Biden,Trump,Tom Tomeny,-29.19480314,27.00142524,49.48991565,0.1001543672,0.4749592475,0.3280766418,0.2620512918,0.4598748151,-0.2113910816,-0.2612170376,0.2708855626,
VT,0,Governor,0.4859228202,"[1.98407060632826, 0.968241554742252, -1.49454370033109]",Biden,Trump,Unopposed,47.42226493,16.3652994,-0.001872025446,0.1429155473,0.2316937249,0.1355631723,0.03587888057,-0.418893777,-0.2699001281,-0.06578344225,-0.2750576394,
WA,0,Governor,1.049456855,"[-1.34229356865853, 1.18137487214601, 3.30928926073625]",Biden,Trump,"William Combs /
Michael DePaula /
Ambra Mason",7.333151054,27.03655182,-21.9801884,0.007495074467,-0.3323560748,-0.2483696796,0.4969453361,0.4883034976,0.1834504103,0.4310710579,-0.3145807684,
WV,0,Governor,-0.4144939046,"[-1.75675090388911, -3.55283077692355, 4.06609996688469]",Biden,Trump,"Erika Kolenich /
Chase Linko-Looper",-29.64279472,-29.94270052,-47.63393631,-0.3228424986,-0.1338450943,0.4521745917,0.3453448079,0.1010719674,-0.1150748636,0.3859274322,0.4915176667,
AL,0,President,2.478779966,"[2.88406769688426, 1.04666575437144, 3.50560644615877]",Biden,Trump,n/a,26.47434734,-42.19140062,-6.363901066,0.02410503372,-0.2789336167,0.1770541583,-0.03850660262,0.277221301,-0.4353240172,-0.3887983446,-0.4887961305,
AK,0,President,-1.749474152,"[-1.76041045048854, -0.806973441214137, -2.68103856335342]",Biden,Trump,n/a,-32.67308409,3.589131866,3.464104578,0.4770779564,0.393148304,0.1248257776,-0.4203800002,0.2222106886,-0.07513905415,-0.04679621487,0.4675591024,
AZ,0,President,-0.4201231475,"[-1.4776148440038, 4.30647608442221, -4.08923068302824]",Biden,Trump,n/a,35.92314212,5.175029256,-8.260764516,0.1295558337,-0.3699605189,-0.1989756144,0.05680938993,-0.3945685153,-0.01225037362,0.3858812321,-0.1793486063,
AR,0,President,-1.138671291,"[-0.4115703485736, -3.56410277770018, 0.559659252999817]",Biden,Trump,n/a,17.9062928,27.24389655,-4.068826407,0.3608906184,0.1813993925,-0.3374750671,0.2409665688,-0.1019746894,-0.4947049751,0.4958666068,-0.246590548,
CA,0,President,3.62523323,"[1.43557136081925, 4.93430129078337, 4.50582703717534]",Biden,Trump,n/a,-15.33019344,-21.79206221,25.37581625,-0.06818037926,-0.1097054199,0.1768080644,-0.2587260274,0.3013101525,-0.2031232416,0.3367557448,-0.2117304271,
CO,0,President,-0.9749686919,"[-1.43463528270927, 3.16631962647863, -4.65659041954342]",Biden,Trump,n/a,2.029701153,13.12655553,29.7248847,-0.2681154424,-0.3247763431,0.1223806223,0.1613876902,0.2625885102,-0.422865631,-0.007411751324,0.4205205608,
CT,0,President,1.060801787,"[-1.79660328118835, 4.76262408999355, 0.216384551953887]",Biden,Trump,n/a,8.766272479,15.25775997,8.330128333,-0.3274192376,0.0525599098,0.2267049571,0.364091628,-0.1332938519,0.04952126788,-0.487314957,-0.2282289245,
DE,0,President,-0.4484044413,"[-2.43460288397955, 1.57301094050534, -0.483621380541376]",Biden,Trump,n/a,42.0893979,0.03616759642,14.97236743,0.3722466733,0.3395878385,0.2804224512,-0.3668167197,-0.2871041187,-0.1990115149,-0.2839591289,0.1181880868,
FL,0,President,0.04085886971,"[3.1768058501184, -4.68780055606726, 1.63357131506827]",Biden,Trump,n/a,42.1934982,5.755300899,18.63159112,-0.174972136,-0.4416213917,-0.08547099681,0.2189045457,-0.2415670102,0.312492685,0.386060059,-0.3666322585,
GA,0,President,-2.723942199,"[-1.25839962476648, -3.15129306872187, -3.7621339037994]",Biden,Trump,n/a,12.7237685,12.88847732,5.050666365,-0.08352722738,0.1601337192,-0.4726093957,0.2100696955,0.1920494677,-0.0856726064,0.3003743087,0.4926371814,
HI,0,President,1.648665584,"[3.61999265556856, 0.33716194561592, 0.988842151371867]",Biden,Trump,n/a,-32.05858987,35.59697483,-39.24293864,0.2634615934,0.02029780477,0.429184192,-0.3801193422,0.3518840462,-0.395186042,0.3354290599,0.4447619621,
ID,0,President,-0.5984756782,"[-1.29212715875163, -2.14893030480557, 1.64563042893326]",Biden,Trump,n/a,38.94025092,-46.776818,-26.65902103,0.4323275606,-0.3894922352,0.04955040183,0.1202751159,-0.45000644,0.487913956,-0.3585192725,0.3779670695,
IL,0,President,-1.353002715,"[-4.65624897784037, 1.80876577037205, -1.21152493785676]",Biden,Trump,n/a,-22.09518738,-29.93955477,15.47231785,0.01980845367,-0.1587740766,-0.07150220279,-0.1387251562,-0.4501100127,-0.2742960581,0.4738904748,0.165136861,
IN,0,President,3.798356845,"[4.68432826915927, 3.90548289958255, 2.80525936637752]",Biden,Trump,n/a,-39.24852343,-19.85052966,20.28404102,-0.1751909929,0.2225038231,-0.185798395,-0.1451331449,0.193382218,-0.268537629,-0.01626924647,-0.2529535705,
IA,0,President,0.4968632667,"[2.65074749926667, 3.7230485809805, -4.88320628025537]",Biden,Trump,n/a,37.36437356,1.606197999,-10.888857,-0.1846021438,-0.2012369129,0.2632512507,-0.3609580039,0.3963489789,0.2382845888,-0.1071188924,0.05654456977,
KS,0,President,1.215345687,"[-0.906305433004542, -0.445668453692916, 4.9980109479583]",Biden,Trump,n/a,38.83682423,34.14810871,3.487710018,-0.4639012769,0.02717386332,0.000603952697,0.3423035362,-0.3261398927,0.02442288262,0.2543435777,0.04773831483,
KY,0,President,1.843517422,"[4.90871981190298, -2.02827533036613, 2.6501077850359]",Biden,Trump,n/a,-20.88257993,7.2167609,-6.159777507,0.3642104499,-0.2715247639,-0.2956352117,-0.2695246397,-0.4695326241,-0.1156277893,-0.181288229,-0.02867942741,
LA,0,President,0.01034739228,"[-0.224629791182362, -0.00190312640482215, 0.257575094435778]",Biden,Trump,n/a,48.86367803,-49.42841271,16.94048118,-0.06557909468,0.4008284905,-0.4455868073,0.4799653175,0.2219679765,0.004673497005,-0.4118363104,0.2069569553,
