"Candidate identification","Candidate name","Incumbent challenger status","Party affiliation","Total receipts","Total individual contributions","Candidate state","Candidate district","Special election status","Primary election status","Runoff election status","General election status"
"H0CA43066","COLLEN, MARTIN","C","REP",0,0,"CA","44",NA,NA,NA,NA
"H2CA37023","CALVERT, KENNETH S MR.","I","REP",1048733.3,541058.51,"CA","44",NA,"W",NA,"W"
"H6CA45084","ROTH, DAVID MALCOLM","C","DEM",981.28,0,"CA","45",NA,NA,NA,NA
"H6CA45092","SCHWIMMER, MARTIN LARRY","C","DEM",0,0,"CA","45",NA,NA,NA,NA
"H8CA45098","CLAY, PAUL","C","DEM",35867,5683,"CA","45",NA,NA,NA,NA
"H8CA45114","BORNSTEIN, JULIE","C","DEM",488834.81,204654.95,"CA","45",NA,"W",NA,"L"
"H8CA44034","BONO MACK, MARY","I","REP",1795645.78,1207802.34,"CA","45",NA,"W",NA,"W"
"H4CA46061","BRANDT, JIM","C","DEM",300,0,"CA","46",NA,NA,NA,NA
"H8CA46062","BLOUNT, STEVE","C","DEM",0,0,"CA","46",NA,NA,NA,NA
"H8CA46070","GREENE, DAVID","C","DEM",1000,0,"CA","46",NA,NA,NA,NA
"H8CA46088","KALMICK, DANIEL FREDERICK","C","DEM",3399.37,1765,"CA","46",NA,NA,NA,NA
"H8CA46096","COOK, DEBBIE","C","DEM",482071.97,422726.45,"CA","46",NA,"W",NA,"L"
"H6CA27124","DORNAN, ROBERT KENNETH HON","C","REP",0,0,"CA","46",NA,NA,NA,NA
"H8CA42061","ROHRABACHER, DANA","I","REP",746801.46,593201.86,"CA","46",NA,"W",NA,"W"
"H6CA46033","SANCHEZ, LORETTA","I","DEM",1244417.47,580532.56,"CA","47",NA,"W",NA,"W"
"H2CA46099","CORONADO, ALEXANDRIA","C","REP",8700.28,5650.6,"CA","47",NA,NA,NA,NA
"H4CA46087","NGUYEN, TAN D","C","REP",13955.48,0,"CA","47",NA,NA,NA,NA
"H6CA47031","AVILA, ROSEMARIE I","C","REP",52769.72,47969.72,"CA","47",NA,"W",NA,"L"
"H6CA48070","YOUNG, STEVEN","O","DEM",270460.75,196690.48,"CA","48",NA,"W",NA,"L"
"H2CA43047","PACKARD, RONALD C","C","REP",2314.23,0,"CA","48",NA,NA,NA,NA
"H6CA48039","CAMPBELL, JOHN B. T. III","I","REP",1008972.76,638148,"CA","48",NA,"W",NA,"W"
"H6CA48088","GILCHRIST, JAMES W","C","CST",36137.1,5119,"CA","48",NA,NA,NA,NA
"H8CA40057","COX, CHRISTOPHER HON.","C","Rep",3637.82,0,"CA","48",NA,NA,NA,NA
"H6CA49086","CRISCENZO, JEENI","C","DEM",396,0,"CA","49",NA,NA,NA,NA
"H8CA49041","HAMILTON, ROBERT","C","DEM",63220.96,53685.39,"CA","49",NA,"W",NA,"L"
"H0CA48024","ISSA, DARRELL EDWARD","I","REP",1035317.34,577489.94,"CA","49",NA,"W",NA,"W"
"H4CA50055","BUSBY, FRANCINE P","O","DEM",15174.53,0,"CA","50",NA,NA,NA,NA
"H6CA50175","YOUNG, CHRISTINE RAYE","O","DEM",0,0,"CA","50",NA,NA,NA,NA
"H8CA50023","LEIBHAM, NICHOLAS ALEXANDER","C","DEM",1330831.24,1042430.16,"CA","50",NA,"W",NA,"L"
"H8CA50031","WRAY, MICHAEL","C","DEM",3743.84,2400,"CA","50",NA,NA,NA,NA
"H8CA50056","EDE, CHERYL MARTIN","C","DEM",18334.06,9806.5,"CA","50",NA,NA,NA,NA
"H0CA48032","MORROW, BILL","O","REP",0,0,"CA","50",NA,NA,NA,NA
"H4CA49032","BILBRAY, BRIAN P","I","REP",1366329.03,964584.52,"CA","50",NA,"W",NA,"W"
"H6CA50076","KALOOGIAN, HOWARD","O","REP",0,0,"CA","50",NA,NA,NA,NA
"H6CA50084","UKE, ALAN KURT","O","REP",204521.5,0,"CA","50",NA,NA,NA,NA
"H6CA50092","WYLAND, MARK","O","REP",100597.34,0,"CA","50",NA,NA,NA,NA
"H6CA50167","ROACH, VINCENT ERIC","O","REP",130,0,"CA","50",NA,NA,NA,NA
"H2CA50026","VARGAS, JUAN CARLOS","C","DEM",59262.42,1797.42,"CA","51",NA,NA,NA,NA
"H2CA50034","FILNER, BOB","I","DEM",990589.87,504183.79,"CA","51",NA,"W",NA,"W"
"H6CA51041","MILES, BLAKE LINDEN","C","REP",0.03,0.03,"CA","51",NA,NA,NA,NA
"H6CA52056","HESTER, JIM","O","DEM",9645,8645,"CA","52",NA,NA,NA,NA
"H6CA52072","RINALDI, JOHN","C","DEM",0,0,"CA","52",NA,NA,NA,NA
"H8CA52078","LUMPKIN, MICHAEL DAVID","O","DEM",482068.27,391761.54,"CA","52",NA,"W",NA,"L"
"H8CA52086","BUTCHER, VICKIE","O","DEM",48851.38,40973.41,"CA","52",NA,NA,NA,NA
"H2CA42023","HUNTER, DUNCAN","I","REP",878.75,0,"CA","52",NA,NA,NA,NA
"H8CA52037","JONES, BRIAN W","O","REP",221143.8,205336.8,"CA","52",NA,NA,NA,NA
"H8CA52045","KING, KENNETH W JR","O","REP",219698.89,23735,"CA","52",NA,NA,NA,NA
"H8CA52052","HUNTER, DUNCAN D.","O","REP",1305022.33,899427.46,"CA","52",NA,"W",NA,"W"
"H8CA52060","WATKINS, ROBERT J","O","REP",353698.66,243414.31,"CA","52",NA,NA,NA,NA
"H0CA49055","DAVIS, SUSAN A","I","DEM",591720.08,344096.13,"CA","53",NA,"W",NA,"W"
"H8CA53027","COPASS, MIKE","C","DEM",11696,10446,"CA","53",NA,NA,NA,NA
"H6CA48229","HOLT, DELECIA ANN","O","REP",304831.8,216778,"CA","53",NA,NA,NA,NA
"H6CA53021","WOODRUM, JOHN ALLEN","C","REP",0,0,"CA","53",NA,NA,NA,NA
"H8CA53019","CRIMMINS, MICHAEL PETER","C","REP",24241,23941,"CA","53",NA,"W",NA,"L"
"H8CA53035","BAR-LEV, NAOMI","C","REP",4399.5,3731,"CA","53",NA,NA,NA,NA
"H6CO01034","SCHROEDER, PATRICIA","C","DEM",2913,0,"CO","01",NA,NA,NA,NA
"H6CO01141","DEGETTE, DIANA L","I","DEM",808496.96,250719.01,"CO","01",NA,"W",NA,"W"
"H2CO01108","LILLY, GEORGE C","C","REP",13746,9746,"CO","01",NA,"W",NA,"L"
"H4CO01088","CRAIN, CHARLES R","C","REP",1540,1540,"CO","01",NA,NA,NA,NA
"H6CO06025","FITZ-GERALD, JOAN","O","DEM",1812570.84,1506561.48,"CO","02",NA,NA,NA,NA
"H8CO02111","SHAFROTH, WILLIAM G","O","DEM",1500672.18,1478738.66,"CO","02",NA,NA,NA,NA
"H8CO02137","POLIS, JARED","O","DEM",7353039.42,1310026.05,"CO","02",NA,"W",NA,"W"
"H8CO02152","STARIN, SCOTT HOWARD","O","REP",88758.48,19115.03,"CO","02",NA,"W",NA,"L"
"H8CO02145","HAMMONS, WILLIAM ROBERT","O","UNK",22467,3068,"CO","02",NA,NA,NA,"L"
"H4CO03167","SALAZAR, JOHN T","I","DEM",1335171.91,566469.28,"CO","03",NA,"W",NA,"W"
"H2CO03054","MCINNIS, SCOTT","C","REP",66593.08,0,"CO","03",NA,NA,NA,NA
"H4CO03126","WALCHER, GREGORY EDWARD","C","REP",0,0,"CO","03",NA,NA,NA,NA
"H6CO03139","TIPTON, SCOTT RANDALL","C","REP",8683.35,0,"CO","03",NA,NA,NA,NA
"H8CO03184","WOLF, WAYNE EARL","C","REP",21705.7,16035,"CO","03",NA,"W",NA,"L"
"H6CO03147","SARGENT, BERT L","C","LIB",0,0,"CO","03",NA,NA,NA,NA
"H6CO04145","PACCIONE, ANGELA V","C","DEM",162170.06,157732.2,"CO","04",NA,NA,NA,NA
"H8CO04067","MARKEY, ELIZABETH HELEN","C","DEM",2918748.94,2229697.1,"CO","04",NA,"W",NA,"W"
"H0CO04114","LUCERO, THOMAS JOSEPH","C","REP",500,500,"CO","04",NA,NA,NA,NA
"H2CO04045","MUSGRAVE, MARILYN","I","REP",2869961.02,1991598.57,"CO","04",NA,"W",NA,"L"
"H6CO05126","FAWCETT, JAY","O","DEM",38331.57,5310.37,"CO","05",NA,NA,NA,NA
"H8CO05106","BIDLACK, HAROLD WILFORD","C","DEM",241788.56,217998.45,"CO","05",NA,"W",NA,"L"
"H6CO05076","HEFLEY, JOEL","C","REP",3544.37,554.16,"CO","05",NA,NA,NA,NA
"H6CO05134","ANDERSON, JOHN WESLEY","O","REP",0,0,"CO","05",NA,NA,NA,NA
"H6CO05142","CRANK, JEFF","O","REP",418435.15,379365.41,"CO","05",NA,NA,NA,NA
"H6CO05159","LAMBORN, DOUGLAS L","I","REP",611757.07,287141.7,"CO","05",NA,"W",NA,"W"
"H6CO05167","RIVERA, LIONEL ROLANDO","O","REP",1401.13,1150,"CO","05",NA,NA,NA,NA
"H6CO05191","RAYBURN, BENTLEY BROOKS","C","REP",346493.81,243329.5,"CO","05",NA,NA,NA,NA
"H6CO06033","WINTER, WILLIAM (BILL) GARDNER","C","DEM",1553.17,1175,"CO","06",NA,NA,NA,NA
"H8CO06146","COLLINS, MICHAEL DAVID","O","DEM",8287.35,8282.35,"CO","06",NA,NA,NA,NA
"H8CO06187","ENG, HENRY H","O","DEM",273696.9,103356.9,"CO","06",NA,"W",NA,"L"
"H6CO06041","BOTERO, JUAN BAUTISTA","C","REP",500,500,"CO","06",NA,NA,NA,NA
"H8CO06054","TANCREDO, THOMAS GERARD","I","REP",20518.38,8770,"CO","06",NA,NA,NA,NA
"H8CO06138","COFFMAN, MIKE","O","REP",1488313.68,1164505.67,"CO","06",NA,"W",NA,"W"
"H8CO06153","ARMSTRONG, WILLIAM L III","O","REP",1238608.68,672951.77,"CO","06",NA,NA,NA,NA
"H8CO06161","HARVEY, TED","O","REP",202983.04,190183.04,"CO","06",NA,NA,NA,NA
"H8CO06179","WARD, STEPHEN P","O","REP",103647.27,103019.96,"CO","06",NA,NA,NA,NA
"H8CO06195","CASTELLANES, PEPITO L","O","REP",1676,1476,"CO","06",NA,NA,NA,NA
"H2CO07048","THOMAS, DAVID","C","DEM",204,204,"CO","07",NA,NA,NA,NA
"H6CO07023","PERLMUTTER, EDWIN G","I","DEM",1770092.27,936420.2,"CO","07",NA,"W",NA,"W"
"H6CO07031","LAMM, PEGGY","O","DEM",4563.25,2950,"CO","07",NA,NA,NA,NA
"H6CO07049","RUBENSTEIN, HERBERT RAY","O","DEM",0,0,"CO","07",NA,NA,NA,NA
"H2CO07014","BAISLEY, MARK","O","REP",0,0,"CO","07",NA,NA,NA,NA
"H2CO07055","ODONNELL, RICK","O","REP",21259.61,0,"CO","07",NA,NA,NA,NA
"H2CO07063","BEAUPREZ, ROBERT LOUIS","C","REP",2032.89,0,"CO","07",NA,NA,NA,NA
"H8CO07011","JANICH, THOMAS MERLIN","C","REP",2820.86,1505.59,"CO","07",NA,NA,NA,NA
"H8CO07037","LEREW, JOHN WILLIAM","C","REP",37124.18,24473.58,"CO","07",NA,"W",NA,"L"
"H8CT01046","LARSON, JOHN B","I","DEM",1606571.58,809553.69,"CT","01",NA,NA,NA,"W"
"H6CT01149","MACLEAN, SCOTT GORDON","C","REP",0,0,"CT","01",NA,NA,NA,NA
"H8CT01111","VISCONTI, JOSEPH B","C","REP",15840,10087,"CT","01",NA,NA,NA,"L"
"H2CT02096","BENEDICT, JEFFREY R","C","DEM",0,0,"CT","02",NA,NA,NA,NA
"H2CT02104","MCNALLY, SHAUN M","C","DEM",0,0,"CT","02",NA,NA,NA,NA
"H2CT02112","COURTNEY, JOSEPH D","I","DEM",2370579.28,1376085.69,"CT","02",NA,NA,NA,"W"
"H0CT02124","SIMMONS, ROB","C","REP",83227.17,29641.15,"CT","02",NA,NA,NA,NA
"H8CT02069","SULLIVAN, SEAN PATRICK","C","REP",399209.7,375853.26,"CT","02",NA,NA,NA,"L"
"H8CT02077","DESHEFY, GREGORY SCOTT","C","GRE",4407,3255,"CT","02",NA,NA,NA,"L"
"H0CT03072","DELAURO, ROSA","I","DEM",1151852.53,405637.66,"CT","03",NA,NA,NA,"W"
"H2CT03052","ELSER, H RICHTER","C","REP",0,0,"CT","03",NA,NA,NA,NA
"H0CT04104","SANCHEZ, STEPHANIE HUNTER","C","DEM",0,0,"CT","04",NA,NA,NA,NA
"H4CT04098","FARRELL, DIANE GOSS","C","DEM",0,0,"CT","04",NA,NA,NA,NA
"H8CT04172","HIMES, JIM","C","DEM",3940033.94,2957593.93,"CT","04",NA,"W",NA,"W"
"H8CT04180","WHITNUM, LISA LEE","C","DEM",10100,200,"CT","04",NA,NA,NA,NA
"H8CT04057","SHAYS, CHRISTOPHER","I","REP",3774745.27,2708011.7,"CT","04",NA,NA,NA,"L"
"H8CT04198","ANGLE, CHRISTOPHER","C","LIB",1786,1490,"CT","04",NA,NA,NA,NA
"H4CT05053","MALONEY, JAMES H","C","DEM",0,0,"CT","05",NA,NA,NA,NA
"H6CT05116","VANCE, J PAUL JR","C","DEM",0,0,"CT","05",NA,NA,NA,NA
"H6CT05124","MURPHY, CHRISTOPHER S MR.","I","DEM",3080823.92,1972380.6,"CT","05",NA,NA,NA,"W"
"H2CT06014","JOHNSON, NANCY L.","C","REP",7272.72,0,"CT","05",NA,NA,NA,NA
"H8CT05120","CAPPIELLO, DAVID J","C","REP",1357446.9,819569.22,"CT","05",NA,NA,NA,"L"
"H8CT05146","NANIA, ANTHONY JOSEPH","C","REP",47448,44498,"CT","05",NA,NA,NA,NA
"H8CT06045","GIANNAROS, DEMETRIOS S","C","DEM",64,0,"CT","06",NA,NA,NA,NA
"H0DC00058","NORTON, ELEANOR HOLMES","I","DEM",446783.35,267814.69,"DC","00",NA,"W",NA,"W"
"H6DC00154","MISCUK, ANDY","C","DEM",200,0,"DC","00",NA,NA,NA,NA
"H6DE00172","SPIVACK, DENNIS","C","DEM",6785.71,0,"DE","00",NA,NA,NA,NA
"H6DE00180","HARTLEY-NAGLE, KAREN","C","DEM",27846.39,6608.61,"DE","00",NA,"W",NA,"L"
"H8DE00053","NORTHINGTON, JERRY WINN","C","DEM",69640.42,22177.17,"DE","00",NA,NA,NA,NA
"H8DE00079","BULLOCK, CHRISTOPHER A","C","DEM",11986,7040,"DE","00",NA,NA,NA,NA
"H2DE00072","CASTLE, MICHAEL N","I","REP",1480596.51,704479.97,"DE","00",NA,"W",NA,"W"
"H6FL01077","ROBERTS, JOSEPH BRYANT","C","DEM",54253.03,33553.03,"FL","01",NA,NA,NA,NA
"H8FL01099","BRYAN, JAMES EDWARD","C","DEM",18784,2629,"FL","01",NA,"W",NA,"L"
"H2FL01100","MILLER, JEFFERSON B.","I","REP",360056.33,156038.56,"FL","01",NA,"W",NA,"W"
"H6FL00046","BOYD, F. ALLEN JR.","I","DEM",1450650.02,402081.72,"FL","02",NA,"W",NA,"W"
"H8FL02071","HENDRY, EDDIE","C","REP",17366,7866,"FL","02",NA,NA,NA,NA
"H8FL02089","MULLIGAN, MARK","C","REP",33413.6,12754.2,"FL","02",NA,"W",NA,"L"
"H2FL03056","BROWN, CORRINE","I","DEM",559629.65,229284.91,"FL","03",NA,"W",NA,"W"
"H8FL04069","MCGOVERN, JAMES JOSEPH (JAY)","C","DEM",170559.31,128664.91,"FL","04",NA,"W",NA,"L"
"H0FL04033","PUESCHEL, DEBORAH KATZ","C","REP",0,0,"FL","04",NA,NA,NA,NA
"H0FL04066","CRENSHAW, ANDER HON.","I","REP",681607.47,411955,"FL","04",NA,"W",NA,"W"
"H4FL05032","RUSSELL, JOHN T","C","DEM",36219.04,24576.04,"FL","05",NA,"W",NA,"L"
"H4FL05040","PENBERTHY, RICHARD J","C","DEM",0,0,"FL","05",NA,NA,NA,NA
"H8FL05116","CASTAGNERO, CAROL","C","DEM",0,0,"FL","05",NA,NA,NA,NA
"H2FL05127","BROWN-WAITE, VIRGINIA","I","REP",722180.85,348069.77,"FL","05",NA,"W",NA,"W"
"H2FL05135","GESSNER, DONALD R","C","REP",0,0,"FL","05",NA,NA,NA,NA
"H8FL05108","KING, JIM","C","REP",59785,54785,"FL","05",NA,NA,NA,NA
"H2FL06091","BRUDERLY, DAVID E","C","DEM",2197.44,397.44,"FL","06",NA,NA,NA,NA
"H8FL06080","CUNHA, TIMOTHY M","C","DEM",249756.94,101706.14,"FL","06",NA,"W",NA,"L"
"H8FL06056","STEARNS, CLIFFORD B","I","REP",806449.2,211884.83,"FL","06",NA,"W",NA,"W"
"H8FL07039","MALLOY, JAMES CLYDE","C","DEM",30553,11587,"FL","07",NA,NA,NA,NA
"H8FL07047","ARMITAGE, FAYE","C","DEM",35023,28523,"FL","07",NA,"W",NA,"L"
"H2FL08055","MICA, JOHN L MR.","I","REP",1125807.06,469080.87,"FL","07",NA,"W",NA,"W"
"H6FL08163","STUART, CHARLES","C","DEM",737962.3,632865.75,"FL","08",NA,NA,NA,NA
"H6FL08171","HARTAGE, HOMER L","C","DEM",0,0,"FL","08",NA,NA,NA,NA
"H6FL08213","GRAYSON, ALAN MARK","C","DEM",3136467.21,214021.55,"FL","08",NA,"W",NA,"W"
"H8FL08052","KROEHLER, CORBETT M","C","DEM",59545.07,5426.11,"FL","08",NA,NA,NA,NA
"H8FL08060","SMITH, MICHAEL JAMES","C","DEM",584135.32,548542.78,"FL","08",NA,NA,NA,NA
"H8FL08078","VAN, QUOC BA","C","DEM",14756,11706,"FL","08",NA,NA,NA,NA
"H8FL08086","FRY, JAMES ALEXANDER","C","DEM",25016.99,5080.36,"FL","08",NA,NA,NA,NA
"H0FL08042","KELLER, RICHARD A.","I","REP",1619413.18,657998.21,"FL","08",NA,"W",NA,"L"
"H0FL08067","HERING, ROBERT (BOB) NELSON JR","C","REP",74709.9,54484.9,"FL","08",NA,NA,NA,NA
"H6FL08247","LONG, WILLIAM TODD","C","REP",300726.7,112129,"FL","08",NA,NA,NA,NA
"H8FL08094","LEWIS, GREG","C","REP",4800,4800,"FL","08",NA,NA,NA,NA
"H2FL09079","KALOGIANIS, CHUCK","C","DEM",0,0,"FL","09",NA,NA,NA,NA
"H6FL09096","MITCHELL, WILLIAM D","O","DEM",280627.21,154967.19,"FL","09",NA,"W",NA,"L"
"H6FL09138","BUSANSKY, PHYLLIS H","O","DEM",7147.96,0,"FL","09",NA,NA,NA,NA
"H8FL09068","VAN HOEK, MICHAEL KEVIN","C","DEM",19580.73,1300,"FL","09",NA,NA,NA,NA
"H8FL09076","DICKS, JOHN","C","DEM",534889.23,109478.16,"FL","09",NA,NA,NA,NA
"H8FL09084","DE PALMA, ANITA","C","DEM",67152,4669,"FL","09",NA,NA,NA,NA
"H2FL09012","BILIRAKIS, MICHAEL","C","REP",390,0,"FL","09",NA,NA,NA,NA
"H6FL09070","BILIRAKIS, GUS MICHAEL","I","REP",1494539,1100650.77,"FL","09",NA,"W",NA,"W"
"H8FL09092","EMMONS, RICHARD OWINGS","C","TLP",38015,216,"FL","09",NA,NA,NA,"L"
"H6FL10102","SIMPSON, SAMM","C","DEM",29627.03,28396.93,"FL","10",NA,NA,NA,NA
"H8FL10033","LINN, MAX","C","DEM",586238.26,17275.15,"FL","10",NA,NA,NA,NA
"H8FL10041","HACKWORTH, BOB","C","DEM",155701.51,62601.18,"FL","10",NA,"W",NA,"L"
"H6FL06035","YOUNG, C. W. BILL","I","REP",944433.76,557428,"FL","10",NA,"W",NA,"W"
"H6FL00087","DAVIS, JAMES OSCAR III","C","DEM",0,0,"FL","11",NA,NA,NA,NA
"H6FL11126","CASTOR, KATHY","I","DEM",631098.72,321860.17,"FL","11",NA,"W",NA,"W"
"H6FL11175","ADAMS, EDDIE JR","O","REP",57642.46,46105.8,"FL","11",NA,"W",NA,"L"
"H8FL12054","TUDOR, DOUGLAS DAVID","C","DEM",129299.93,86757.43,"FL","12",NA,"W",NA,"L"
"H0FL12051","PUTNAM, ADAM HUGHES","I","REP",1843692.41,847883.73,"FL","12",NA,"W",NA,"W"
"H6FL12157","VISCUSI, JOSEPH A","C","NPA",0,0,"FL","12",NA,NA,NA,NA
"H4FL13069","JENNINGS, CHRISTINE","O","DEM",2242099.06,1408426.47,"FL","13",NA,"W",NA,"L"
"H6FL13130","LA FEVERS, MICHAEL S","O","DEM",600,0,"FL","13",NA,NA,NA,NA
"H6FL13114","HUDSON, GEORGE T","O","REP",2816.15,0,"FL","13",NA,NA,NA,NA
"H6FL13122","DETERT, NANCY C","O","REP",0,0,"FL","13",NA,NA,NA,NA
"H6FL13148","BUCHANAN, VERNON","I","REP",4434209.35,2305785.03,"FL","13",NA,"W",NA,"W"
"H6FL13155","CLARKE, DONNA","O","REP",782.85,0,"FL","13",NA,NA,NA,NA
"H6FL13171","FLANAGAN, MARK GREGORY","O","REP",0,0,"FL","13",NA,NA,NA,NA
"H2FL13139","SCHNEIDER, JAN","O","NPA",30658.91,17625,"FL","13",NA,NA,NA,"L"
"H8FL13128","BALDAUF, DON","C","NPA",9020,400,"FL","13",NA,NA,NA,"L"
"H4FL14091","NEELD, ROBERT M. JR.","C","DEM",15781,4731,"FL","14",NA,"W",NA,"L"
"H8FL14134","BYRNES, LAWRENCE WILLIAM","C","DEM",72319.03,47411.78,"FL","14",NA,NA,NA,NA
"H4FL14059","MACK, CONNIE","I","REP",1307192.82,978676.22,"FL","14",NA,"W",NA,"W"
"H8FL14142","GEORGE, JEFFREY","C","NPA",20328.83,8245,"FL","14",NA,NA,NA,"L"
"H6FL15135","BOWMAN, BOB DR","C","DEM",130,105,"FL","15",NA,NA,NA,NA
"H8FL15040","RANCATORE, PAUL","O","DEM",79592.44,41751.99,"FL","15",NA,NA,NA,NA
"H8FL15057","BLYTHE, STEPHEN LEE","O","DEM",113375.49,86583.01,"FL","15",NA,"W",NA,"L"
"H8FL15081","HIGGS, NANCY NOEL","O","DEM",8006,6806,"FL","15",NA,NA,NA,NA
"H4FL15114","WELDON, DAVID J DR. JR.","I","REP",329546.8,196824,"FL","15",NA,NA,NA,NA
"H8FL15065","BERGMAN, ALAN","O","REP",23798,2580,"FL","15",NA,NA,NA,NA
"H8FL15107","POSEY, BILL","O","REP",944894.19,590454.19,"FL","15",NA,"W",NA,"W"
"H8FL15115","LEHOULLIER, KEVIN","O","REP",15492,0,"FL","15",NA,NA,NA,NA
"H8FL15099","ZILAITIS, FRANK","O","NNE",38693,13401,"FL","15",NA,NA,NA,"L"
"H8FL15123","LOWING, TREVOR JAMES","O","NPA",7100,100,"FL","15",NA,NA,NA,"L"
"H6FL16059","MAHONEY, TIM","I","DEM",3069431.96,1816473.55,"FL","16",NA,"W",NA,"L"
"H4FL16021","FOLEY, MARK A","C","REP",378831.62,0,"FL","16",NA,NA,NA,NA
"H4FL16096","HARRELL, GAYLE","C","REP",772150.56,652200.2,"FL","16",NA,NA,NA,NA
"H4FL16104","NEGRON, JOE","C","REP",7665.73,0,"FL","16",NA,NA,NA,NA
"H8FL16014","VALECHE, HAL","C","REP",1312693.29,572945.97,"FL","16",NA,NA,NA,NA
"H8FL16022","ROONEY, TOM","C","REP",1837391.94,1161815.56,"FL","16",NA,"W",NA,"W"
"H2FL17023","MEEK, CARRIE","C","DEM",0,0,"FL","17",NA,NA,NA,NA
"H2FL17056","MEEK, KENRICK B","I","DEM",1552018.23,544200.93,"FL","17",NA,"W",NA,"W"
"H6FL17032","NEREE, DUFIRSTSON","C","DEM",0,0,"FL","17",NA,NA,NA,NA
"H8FL17012","NEIRA, FERNANDO STEVEN","C","JCN",81110,9700,"FL","17",NA,NA,NA,NA
"H4FL18027","PATLAK, DAVID ""BIG DAVE""","C","DEM",4044,400,"FL","18",NA,NA,NA,NA
"H8FL00034","TADDEO, ANNETTE","C","DEM",1177019.12,575085,"FL","18",NA,"W",NA,"L"
"H0FL18025","ROS-LEHTINEN, ILEANA","I","REP",1834655.62,1275994,"FL","18",NA,"W",NA,"W"
"H6FL19038","WEXLER, ROBERT","I","DEM",2908102.27,2283540.03,"FL","19",NA,"W",NA,"W"
"H6FL19046","GRABER, BENJAMIN","C","DEM",425788.08,34509.08,"FL","19",NA,NA,NA,"L"
"H8FL19042","LYNCH, EDWARD J","C","REP",136707.14,56020,"FL","19",NA,"W",NA,"L"
"H2FL16041","DEUTSCH, PETER R","C","DEM",8243.43,128.86,"FL","20",NA,NA,NA,NA
"H4FL20023","SCHULTZ, DEBBIE WASSERMAN","I","DEM",1721755.49,730960.89,"FL","20",NA,"W",NA,"W"
"H8FL22046","THOMAS, MIKE","C","REP",3460,3300,"FL","20",NA,NA,NA,NA
"H4FL20031","HOSTETTER, MARGARET","C","NPA",8784,250,"FL","20",NA,NA,NA,"L"
"H4FL21047","GONZALEZ-SOLDEVILLA, FRANCISCO JOSE","C","DEM",0,0,"FL","21",NA,NA,NA,NA
"H8FL21030","MARTINEZ, RAUL L","C","DEM",1893440.35,1606044.35,"FL","21",NA,"W",NA,"L"
"H2FL19037","DIAZ-BALART, LINCOLN","I","REP",2284226.09,1080000.4,"FL","21",NA,"W",NA,"W"
"H4FL22052","STORK, JAMES R","C","DEM",0,0,"FL","22",NA,NA,NA,NA
"H6FL22040","KLEIN, RON","I","DEM",3955507.98,2674665.56,"FL","22",NA,"W",NA,"W"
"H8FL22053","RENNEISEN, PAUL FRANCIS","C","DEM",61978.83,19907.37,"FL","22",NA,NA,NA,NA
"H0FL12010","SHAW, E CLAY JR","C","REP",62913.19,0,"FL","22",NA,NA,NA,NA
"H8FL22020","FLAGG, MARC","C","REP",64132.65,27017.08,"FL","22",NA,NA,NA,NA
"H8FL22038","WEST, ALLEN B","C","REP",584982.46,562204.71,"FL","22",NA,"W",NA,"L"
"H8FL00026","BLASS, PIOTR DR","C","NNE",0,0,"FL","22",NA,NA,NA,NA
"H2FL23021","HASTINGS, ALCEE L","I","DEM",820462.24,323273.76,"FL","23",NA,NA,NA,"W"
"H8FL23028","SANCHEZ, RAY TORRES","C","DEM",24046,14670,"FL","23",NA,NA,NA,NA
"H4FL23050","THORPE, MARION DENNIS JR DR","C","REP",51636.4,29227.63,"FL","23",NA,"W",NA,"L"
"H6FL24012","MICHAUD, ANDY","C","DEM",0,0,"FL","24",NA,NA,NA,NA
"H6FL24020","CURTIS, CLINT","C","DEM",75967.88,65636.88,"FL","24",NA,NA,NA,NA
"H8FL24018","BHOLA, GAURAV ''GARV''","C","DEM",6725,6725,"FL","24",NA,NA,NA,"L"
"H8FL24026","KOSMAS, SUZANNE","C","DEM",2108186.79,1498061.78,"FL","24",NA,"W",NA,"W"
"H2FL00250","FEENEY, TOM","I","REP",2157270.1,920146.09,"FL","24",NA,"W",NA,"L"
"H8FL24042","DAVIS, JASON PAUL","C","REP",12369,1047,"FL","24",NA,NA,NA,NA
"H6FL18022","CALDERIN, MICHAEL HANLEY","C","DEM",415,415,"FL","25",NA,NA,NA,NA
"H8FL25015","GARCIA, JOE","C","DEM",1788038.26,1444654.26,"FL","25",NA,"W",NA,"L"
"H2FL25018","DIAZ-BALART, MARIO","I","REP",1982915.58,755815.72,"FL","25",NA,"W",NA,"W"
"H6GA00028","NELSON, JAMES ALLEN","C","DEM",-378,1000,"GA","01",NA,NA,NA,NA
"H8GA01022","GILLESPIE, BILL","C","DEM",136941.48,94801.15,"GA","01",NA,"W",NA,"L"
"H2GA01157","KINGSTON, JOHN HEDDENS","I","REP",968552.11,509374.56,"GA","01",NA,"W",NA,"W"
"H2GA02031","BISHOP, SANFORD D JR.","I","DEM",1062315.69,404028,"GA","02",NA,"W",NA,"W"
"H6GA02107","HUGHES, BRADLEY CURTIS","C","REP",400,400,"GA","02",NA,NA,NA,NA
"H8GA02053","FERRELL, LEE ROY II","C","REP",9181,92,"GA","02",NA,"W",NA,"L"
"H6GA03071","MCGRAW, MICHAEL EDWARD","C","DEM",0,0,"GA","03",NA,NA,NA,NA
