year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party_detailed,writein,mode,candidatevotes,totalvotes,unofficial,version,party_simplified
1978,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,BEN L. OLSON,LIBERTARIAN,False,total,3689,824576,False,20210114,LIBERTARIAN
1978,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,DICK CLARK,DEMOCRAT,False,total,395066,824576,False,20210114,DEMOCRAT
1978,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,GERALD LEO BAKER,INDEPENDENT,False,total,4223,824576,False,20210114,OTHER
1978,KANSAS,KS,20,47,32,US SENATE,statewide,gen,False,NANCY LANDON KASSEBAUM,REPUBLICAN,False,total,403354,748839,False,20210114,REPUBLICAN
1978,KANSAS,KS,20,47,32,US SENATE,statewide,gen,False,JAMES R. MAHER,CONSERVATIVE,False,total,22497,748839,False,20210114,OTHER
1978,KANSAS,KS,20,47,32,US SENATE,statewide,gen,False,RUSSELL MIKELS,PROHIBITION,False,total,5386,748839,False,20210114,OTHER
1978,KANSAS,KS,20,47,32,US SENATE,statewide,gen,False,BILL ROY,DEMOCRAT,False,total,317602,748839,False,20210114,DEMOCRAT
1978,KENTUCKY,KY,21,61,51,US SENATE,statewide,gen,False,,,True,total,43,476783,False,20210114,OTHER
1978,KENTUCKY,KY,21,61,51,US SENATE,statewide,gen,False,WALTER D. HUDDLESTON,DEMOCRAT,False,total,290730,476783,False,20210114,DEMOCRAT
1978,KENTUCKY,KY,21,61,51,US SENATE,statewide,gen,False,LOUIE GUENTHNER JR. ,REPUBLICAN,False,total,175766,476783,False,20210114,REPUBLICAN
1978,KENTUCKY,KY,21,61,51,US SENATE,statewide,gen,False,ANTHONY ALBERT MCCORD,AMERICAN,False,total,10244,476783,False,20210114,OTHER
1978,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,J. BENNETT JOHNSTON JR. ,DEMOCRAT,False,total,1,1,False,20210114,DEMOCRAT
1978,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,WILLIAM D. HATHAWAY,DEMOCRAT,False,total,127327,375114,False,20210114,DEMOCRAT
1978,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,JOHN J. JANNACE,INDEPENDENT,False,total,5553,375114,False,20210114,OTHER
1978,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,WILLIAM S. COHEN,REPUBLICAN,False,total,212294,375114,False,20210114,REPUBLICAN
1978,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,HAYES E. GAHAGAN,INDEPENDENT,False,total,27824,375114,False,20210114,OTHER
1978,MAINE,ME,23,11,2,US SENATE,statewide,gen,False,PLATO TRUMAN,INDEPENDENT,False,total,2116,375114,False,20210114,OTHER
1978,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,OTHER,,False,total,1833,1985700,False,20210114,OTHER
1978,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,PAUL E. TSONGAS,DEMOCRAT,False,total,1093283,1985700,False,20210114,DEMOCRAT
1978,MASSACHUSETTS,MA,25,14,3,US SENATE,statewide,gen,False,EDWARD W. BROOKE,REPUBLICAN,False,total,890584,1985700,False,20210114,REPUBLICAN
1978,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,CARL LEVIN,DEMOCRAT,False,total,1484193,2846630,False,20210114,DEMOCRAT
1978,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,ROBERT P. GRIFFIN,REPUBLICAN,False,total,1362165,2846630,False,20210114,REPUBLICAN
1978,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,SCATTER,,False,total,272,2846630,False,20210114,OTHER
1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,BOB SHORT,DEMOCRAT,False,total,538675,1558376,False,20210114,DEMOCRAT
1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,PAUL HELM,AMERICAN,False,total,45402,1558376,False,20210114,OTHER
1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,BRIAN JOHN COYLE,PUBLIC INTEREST INDEPENDENT,False,total,8083,1580622,False,20210114,OTHER
1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,DAVID DURENBERGER,REPUBLICAN,False,total,957908,1558376,False,20210114,REPUBLICAN
1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,JEAN T. BRUST,WORKERS,False,total,3891,1580622,False,20210114,OTHER
1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,WENDELL ANDERSON,DEMOCRAT,False,total,638375,1580622,False,20210114,DEMOCRAT
1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,SAL CARLONE,AMERICAN,False,total,23261,1580622,False,20210114,OTHER
1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,LEONARD RICHARDS,LIBERTARIAN,False,total,2992,1580622,False,20210114,LIBERTARIAN
1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,FREDERICK HEWITT,LIBERTARIAN,False,total,4116,1558376,False,20210114,LIBERTARIAN
1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,WILLIAM PETERSON,SOCIALIST WORKERS,False,total,9856,1580622,False,20210114,OTHER
1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,,,True,total,878,1558376,False,20210114,OTHER
1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,CHRISTINE FRANK,SOCIALIST,False,total,11397,1558376,False,20210114,OTHER
1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,72,1580622,False,20210114,OTHER
1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,RUDOLPH E. BOSCHWITZ,REPUBLICAN,False,total,894092,1580622,False,20210114,REPUBLICAN
1978,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,MAURICE DANTIN,DEMOCRAT,False,total,187541,590236,False,20210114,DEMOCRAT
1978,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,JAMES CHARLES EVERS,INDEPENDENT,False,total,133646,590236,False,20210114,OTHER
1978,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,HENRY JAY KIRKSEY,INDEPENDENT,False,total,1747,590236,False,20210114,OTHER
1978,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,THAD COCHRAN,REPUBLICAN,False,total,267302,590236,False,20210114,REPUBLICAN
1978,MONTANA,MT,30,81,64,US SENATE,statewide,gen,False,MAX BAUCUS,DEMOCRAT,False,total,160353,287942,False,20210114,DEMOCRAT
1978,MONTANA,MT,30,81,64,US SENATE,statewide,gen,False,LARRY WILLIAMS,REPUBLICAN,False,total,127589,287942,False,20210114,REPUBLICAN
1978,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,DONALD EUGENE SHASTEN,REPUBLICAN,False,total,159706,493802,False,20210114,REPUBLICAN
1978,NEBRASKA,NE,31,46,35,US SENATE,statewide,gen,False,JAMES J. EXON,DEMOCRAT,False,total,334096,493802,False,20210114,DEMOCRAT
1978,NEW HAMPSHIRE,NH,33,12,4,US SENATE,statewide,gen,False,CRAIG FRANKLIN,LIBERTARIAN,False,total,2070,263760,False,20210114,LIBERTARIAN
1978,NEW HAMPSHIRE,NH,33,12,4,US SENATE,statewide,gen,False,GORDON J. HUMPHREY,REPUBLICAN,False,total,133745,263760,False,20210114,REPUBLICAN
1978,NEW HAMPSHIRE,NH,33,12,4,US SENATE,statewide,gen,False,THOMAS J. MCINTYRE,DEMOCRAT,False,total,127945,263760,False,20210114,DEMOCRAT
1978,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,JACK MOYERS,INDEPENDENT,False,total,3809,1957515,False,20210114,OTHER
1978,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,JEFFREY BELL,REPUBLICAN,False,total,844200,1957515,False,20210114,REPUBLICAN
1978,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,BILL BRADLEY,DEMOCRAT,False,total,1082960,1957515,False,20210114,DEMOCRAT
1978,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,ROBERT BROWN,LABOR,False,total,3656,1957515,False,20210114,OTHER
1978,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,J. M. CARTER JR. ,INDEPENDENT,False,total,3618,1957515,False,20210114,OTHER
1978,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,HERBERT HARRY SHAW,INDEPENDENT,False,total,4736,1957515,False,20210114,OTHER
1978,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,WILLIAM R. THORN,INDEPENDENT,False,total,2776,1957515,False,20210114,OTHER
1978,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,JASPER C. GOULD,INDEPENDENT,False,total,2955,1957515,False,20210114,OTHER
1978,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,ALICE CONNER,INDEPENDENT,False,total,2384,1957515,False,20210114,OTHER
1978,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,PAUL FERGUSON,INDEPENDENT,False,total,2604,1957515,False,20210114,OTHER
1978,NEW JERSEY,NJ,34,22,12,US SENATE,statewide,gen,False,BILL GAHRES,INDEPENDENT,False,total,3817,1957515,False,20210114,OTHER
1978,NEW MEXICO,NM,35,85,66,US SENATE,statewide,gen,False,TONEY ANAYA,DEMOCRAT,False,total,160045,343487,False,20210114,DEMOCRAT
1978,NEW MEXICO,NM,35,85,66,US SENATE,statewide,gen,False,PETE V. DOMENICI,REPUBLICAN,False,total,183442,343487,False,20210114,REPUBLICAN
1978,NORTH CAROLINA,NC,37,56,47,US SENATE,statewide,gen,False,JESSE HELMS,REPUBLICAN,False,total,619151,1135814,False,20210114,REPUBLICAN
1978,NORTH CAROLINA,NC,37,56,47,US SENATE,statewide,gen,False,JOHN RANDOLPH INGRAM,DEMOCRAT,False,total,516663,1135814,False,20210114,DEMOCRAT
1978,OKLAHOMA,OK,40,73,53,US SENATE,statewide,gen,False,ROBERT B. KAMM,REPUBLICAN,False,total,247857,754264,False,20210114,REPUBLICAN
1978,OKLAHOMA,OK,40,73,53,US SENATE,statewide,gen,False,GLENN E. HAGER,INDEPENDENT,False,total,3875,754264,False,20210114,OTHER
1978,OKLAHOMA,OK,40,73,53,US SENATE,statewide,gen,False,PAUL EDWARD TRENT,INDEPENDENT,False,total,3015,754264,False,20210114,OTHER
1978,OKLAHOMA,OK,40,73,53,US SENATE,statewide,gen,False,RICHARD KING CARTER,INDEPENDENT,False,total,2209,754264,False,20210114,OTHER
1978,OKLAHOMA,OK,40,73,53,US SENATE,statewide,gen,False,DAVID LYLE BOREN,DEMOCRAT,False,total,493953,754264,False,20210114,DEMOCRAT
1978,OKLAHOMA,OK,40,73,53,US SENATE,statewide,gen,False,RILEY DONICA,INDEPENDENT,False,total,3355,754264,False,20210114,OTHER
1978,OREGON,OR,41,92,72,US SENATE,statewide,gen,False,,,True,total,737,892518,False,20210114,OTHER
1978,OREGON,OR,41,92,72,US SENATE,statewide,gen,False,MARK HATFIELD,REPUBLICAN,False,total,550165,892518,False,20210114,REPUBLICAN
1978,OREGON,OR,41,92,72,US SENATE,statewide,gen,False,VERN COOK,DEMOCRAT,False,total,341616,892518,False,20210114,DEMOCRAT
1978,RHODE ISLAND,RI,44,15,5,US SENATE,statewide,gen,False,CLAIBORNE PELL,DEMOCRAT,False,total,229557,305618,False,20210114,DEMOCRAT
1978,RHODE ISLAND,RI,44,15,5,US SENATE,statewide,gen,False,JAMES G. REYONLDS,REPUBLICAN,False,total,76061,305618,False,20210114,REPUBLICAN
1978,SOUTH CAROLINA,SC,45,57,48,US SENATE,statewide,gen,False,STROM THURMOND,REPUBLICAN,False,total,351917,632063,False,20210114,REPUBLICAN
1978,SOUTH CAROLINA,SC,45,57,48,US SENATE,statewide,gen,False,CHARLES D. RAVENEL,DEMOCRAT,False,total,280146,632063,False,20210114,DEMOCRAT
1978,SOUTH DAKOTA,SD,46,45,37,US SENATE,statewide,gen,False,DON BARNETT,DEMOCRAT,False,total,84767,255599,False,20210114,DEMOCRAT
1978,SOUTH DAKOTA,SD,46,45,37,US SENATE,statewide,gen,False,LARRY PRESSLER,REPUBLICAN,False,total,170832,255599,False,20210114,REPUBLICAN
1978,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,HOWARD H. BAKER,REPUBLICAN,False,total,642644,1157094,False,20210114,REPUBLICAN
1978,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,THOMAS J. ANDERSON,INDEPENDENT,False,total,45908,1157094,False,20210114,OTHER
1978,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,JANE ESKIND,DEMOCRAT,False,total,466228,1157094,False,20210114,DEMOCRAT
1978,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,,,True,total,71,1157094,False,20210114,OTHER
1978,TENNESSEE,TN,47,62,54,US SENATE,statewide,gen,False,FERN LUCIUS KEASLER,INDEPENDENT,False,total,2243,1157094,False,20210114,OTHER
1978,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,MIGUEL PENDAS,SOCIALIST WORKERS,False,total,4018,2312540,False,20210114,OTHER
1978,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,ROBERT KRUEGER,DEMOCRAT,False,total,1139149,2312540,False,20210114,DEMOCRAT
1978,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,JOHN G. TOWER,REPUBLICAN,False,total,1151376,2312540,False,20210114,REPUBLICAN
1978,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,OTHER,,False,total,128,2312540,False,20210114,OTHER
1978,TEXAS,TX,48,74,49,US SENATE,statewide,gen,False,LUIS A. DIAZ DE LOEN,LA RAZA UNIDA,False,total,17869,2312540,False,20210114,OTHER
1978,VIRGINIA,VA,51,54,40,US SENATE,statewide,gen,False,ANDREW P. MILLER,DEMOCRAT,False,total,608511,1222256,False,20210114,DEMOCRAT
1978,VIRGINIA,VA,51,54,40,US SENATE,statewide,gen,False,JOHN WILLIAM WARNER,REPUBLICAN,False,total,613232,1222256,False,20210114,REPUBLICAN
1978,VIRGINIA,VA,51,54,40,US SENATE,statewide,gen,False,,,True,total,513,1222256,False,20210114,OTHER
1978,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,ARCH A. MOORE JR. ,REPUBLICAN,False,total,244317,493351,False,20210114,REPUBLICAN
1978,WEST VIRGINIA,WV,54,55,56,US SENATE,statewide,gen,False,JENNINGS RANDOLPH,DEMOCRAT,False,total,249034,493351,False,20210114,DEMOCRAT
1978,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,RAYMOND B. WHITAKER,DEMOCRAT,False,total,82908,133364,False,20210114,DEMOCRAT
1978,WYOMING,WY,56,83,68,US SENATE,statewide,gen,False,ALAN KOOI SIMPSON,REPUBLICAN,False,total,50456,133364,False,20210114,REPUBLICAN
1980,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,JIM FOLSOM JR.,DEMOCRAT,False,total,610175,1296757,False,20210114,DEMOCRAT
1980,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,JEREMIAH DENTON,REPUBLICAN,False,total,650362,1296757,False,20210114,REPUBLICAN
1980,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,SALLIE M. HADNOTT,NATIONAL DEMOCRATIC PARTY OF ALABAMA,False,total,2973,1296757,False,20210114,OTHER
1980,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,WILLIAM A. CREW,LIBERTARIAN,False,total,13098,1296757,False,20210114,LIBERTARIAN
1980,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,MICHAEL R.A. ERDEY,CONSERVATIVE,False,total,15989,1296757,False,20210114,OTHER
1980,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,JIM PARTAIN,STATESMAN,False,total,2649,1296757,False,20210114,OTHER
1980,ALABAMA,AL,1,63,41,US SENATE,statewide,gen,False,MOHAMMED OLIVER,SOCIALIST WORKERS,False,total,1511,1296757,False,20210114,OTHER
1980,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,CLARK S. GRUENING,DEMOCRAT,False,total,72007,156762,False,20210114,DEMOCRAT
1980,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,,,True,total,596,156762,False,20210114,OTHER
1980,ALASKA,AK,2,94,81,US SENATE,statewide,gen,False,FRANK H. MURKOWSKI,REPUBLICAN,False,total,84159,156762,False,20210114,REPUBLICAN
1980,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,,,True,total,13,874238,False,20210114,OTHER
1980,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,JOSEFINA OTERO,SOCIALIST WORKERS,False,total,3266,874238,False,20210114,OTHER
1980,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,BARRY GOLDWATER,REPUBLICAN,False,total,432371,874238,False,20210114,REPUBLICAN
1980,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,FRED R. ESSER,LIBERTARIAN,False,total,12008,874238,False,20210114,LIBERTARIAN
1980,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,LORENZO TORREZ,PEOPLE BEFORE PROFITS,False,total,3608,874238,False,20210114,OTHER
1980,ARIZONA,AZ,4,86,61,US SENATE,statewide,gen,False,BILL SCHULZ,DEMOCRAT,False,total,422972,874238,False,20210114,DEMOCRAT
1980,ARKANSAS,AR,5,71,42,US SENATE,statewide,gen,False,,,True,total,331,808812,False,20210114,OTHER
1980,ARKANSAS,AR,5,71,42,US SENATE,statewide,gen,False,DALE BUMPERS,DEMOCRAT,False,total,477905,808812,False,20210114,DEMOCRAT
1980,ARKANSAS,AR,5,71,42,US SENATE,statewide,gen,False,BILL CLARK,REPUBLICAN,False,total,330576,808812,False,20210114,REPUBLICAN
1980,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,PAUL GANN,REPUBLICAN,False,total,3091671,8324012,False,20210114,REPUBLICAN
1980,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,JAMES C. (JIM) GRIFFIN,AMERICAN INDEPENDENT,False,total,129573,8324012,False,20210114,OTHER
1980,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,DAVID WALD,PEACE AND FREEDOM,False,total,196260,8324012,False,20210114,OTHER
1980,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,DAVID BERGLAND,LIBERTARIAN,False,total,202410,8324012,False,20210114,LIBERTARIAN
1980,CALIFORNIA,CA,6,93,71,US SENATE,statewide,gen,False,ALAN CRANSTON,DEMOCRAT,False,total,4704098,8324012,False,20210114,DEMOCRAT
1980,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,EARL HIGGERSON,STATESMAN,False,total,7265,1173142,False,20210114,OTHER
1980,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,HENRY JOHN OLSHAW,UNAFFILIATED-AMERICAN,False,total,4081,1173142,False,20210114,OTHER
1980,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,GARY HART,DEMOCRAT,False,total,590501,1173142,False,20210114,DEMOCRAT
1980,COLORADO,CO,8,84,62,US SENATE,statewide,gen,False,MARY ESTILL BUCHANAN,REPUBLICAN,False,total,571295,1173142,False,20210114,REPUBLICAN
1980,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,,,True,total,114,1356075,False,20210114,OTHER
1980,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,LOUIS ZEMEL,CITIZENS,False,total,4772,1356075,False,20210114,OTHER
1980,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,CHRISTOPHER J. DODD,DEMOCRAT,False,total,763969,1356075,False,20210114,DEMOCRAT
1980,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,GERARD G. BRENNAN,LIBERTARIAN,False,total,5336,1356075,False,20210114,LIBERTARIAN
1980,CONNECTICUT,CT,9,16,1,US SENATE,statewide,gen,False,JAMES L. BUCKLEY,REPUBLICAN,False,total,581884,1356075,False,20210114,REPUBLICAN
1980,FLORIDA,FL,12,59,43,US SENATE,statewide,gen,False,,,True,total,159,3528028,False,20210114,OTHER
1980,FLORIDA,FL,12,59,43,US SENATE,statewide,gen,False,BILL GUNTER,DEMOCRAT,False,total,1705409,3528028,False,20210114,DEMOCRAT
1980,FLORIDA,FL,12,59,43,US SENATE,statewide,gen,False,PAULA HAWKINS,REPUBLICAN,False,total,1822460,3528028,False,20210114,REPUBLICAN
1980,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,False,HERMAN E. TALMADGE,DEMOCRAT,False,total,776143,1579829,False,20210114,DEMOCRAT
1980,GEORGIA,GA,13,58,44,US SENATE,statewide,gen,False,MACK MATTINGLY,REPUBLICAN,False,total,803686,1579829,False,20210114,REPUBLICAN
1980,HAWAII,HI,15,95,82,US SENATE,statewide,gen,False,BUD SHASTEEN,LIBERTARIAN,False,total,10453,288006,False,20210114,LIBERTARIAN
1980,HAWAII,HI,15,95,82,US SENATE,statewide,gen,False,DANIEL K. INOUYE,DEMOCRAT,False,total,224485,288006,False,20210114,DEMOCRAT
1980,HAWAII,HI,15,95,82,US SENATE,statewide,gen,False,COOPER BROWN,REPUBLICAN,False,total,53068,288006,False,20210114,REPUBLICAN
1980,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,STEVE SYMMS,REPUBLICAN,False,total,218701,439647,False,20210114,REPUBLICAN
1980,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,FRANK CHURCH,DEMOCRAT,False,total,214439,439647,False,20210114,DEMOCRAT
1980,IDAHO,ID,16,82,63,US SENATE,statewide,gen,False,LARRY FULLMER,LIBERTARIAN,False,total,6507,439647,False,20210114,LIBERTARIAN
1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,DAVID C. O'NEAL,REPUBLICAN,False,total,1946296,4580029,False,20210114,REPUBLICAN
1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,ALAN J. DIXON,DEMOCRAT,False,total,2565302,4580029,False,20210114,DEMOCRAT
1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,SIDNEY LENS,CITIZENS,False,total,19213,4580029,False,20210114,OTHER
1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,BRUCE GREEN,LIBERTARIAN,False,total,29328,4580029,False,20210114,LIBERTARIAN
1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,MICHAEL SORIANO,WORKERS WORLD,False,total,5626,4580029,False,20210114,OTHER
1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,,,True,total,96,4580029,False,20210114,OTHER
1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,CHARLES F. WILSON,COMMUNIST,False,total,11453,4580029,False,20210114,OTHER
1980,ILLINOIS,IL,17,33,21,US SENATE,statewide,gen,False,BURTON LEE ARTZ,SOCIALIST WORKERS,False,total,2715,4580029,False,20210114,OTHER
1980,INDIANA,IN,18,32,22,US SENATE,statewide,gen,False,BIRCH BAYH,DEMOCRAT,False,total,1015962,2198376,False,20210114,DEMOCRAT
1980,INDIANA,IN,18,32,22,US SENATE,statewide,gen,False,DAN QUAYLE,REPUBLICAN,False,total,1182414,2198376,False,20210114,REPUBLICAN
1980,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,CHARLES E. GRASSLEY,REPUBLICAN,False,total,683014,1276986,False,20210114,REPUBLICAN
1980,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,GARRY DE YOUNG,BY PETITION,False,total,5858,1276986,False,20210114,OTHER
1980,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,JOHN INGRAM HENDERSON,BY PETITION,False,total,2336,1276986,False,20210114,OTHER
1980,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,ROBERT V. HENGERER,LIBERTARIAN,False,total,4233,1276986,False,20210114,LIBERTARIAN
1980,IOWA,IA,19,42,31,US SENATE,statewide,gen,False,JOHN CULVER,DEMOCRAT,False,total,581545,1276986,False,20210114,DEMOCRAT
1980,KANSAS,KS,20,47,32,US SENATE,statewide,gen,False,BOB DOLE,REPUBLICAN,False,total,598686,938957,False,20210114,REPUBLICAN
1980,KANSAS,KS,20,47,32,US SENATE,statewide,gen,False,JOHN SIMPSON,DEMOCRAT,False,total,340271,938957,False,20210114,DEMOCRAT
1980,KENTUCKY,KY,21,61,51,US SENATE,statewide,gen,False,WENDELL H. FORD,DEMOCRAT,False,total,720891,1106920,False,20210114,DEMOCRAT
1980,KENTUCKY,KY,21,61,51,US SENATE,statewide,gen,False,MARY LOUISE FOUST,REPUBLICAN,False,total,386029,1106920,False,20210114,REPUBLICAN
1980,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,NAOMI BRACEY,NO PARTY,False,total,6374,841013,False,20210114,OTHER
1980,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,LOUIS WOODY JENKINS,DEMOCRAT,False,total,325922,841013,False,20210114,DEMOCRAT
1980,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,RUSSELL B. LONG,DEMOCRAT,False,total,484770,841013,False,20210114,DEMOCRAT
1980,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,JERRY C. BARDWELL,REPUBLICAN,False,total,13739,841013,False,20210114,REPUBLICAN
1980,LOUISIANA,LA,22,72,45,US SENATE,statewide,gen,False,ROBERT MAX ROSS,REPUBLICAN,False,total,10208,841013,False,20210114,REPUBLICAN
1980,MARYLAND,MD,24,52,52,US SENATE,statewide,gen,False,CHARLES MCC. MATHIAS JR. ,REPUBLICAN,False,total,850970,1286088,False,20210114,REPUBLICAN
1980,MARYLAND,MD,24,52,52,US SENATE,statewide,gen,False,EDWARD T. CONROY,DEMOCRAT,False,total,435118,1286088,False,20210114,DEMOCRAT
1980,MISSOURI,MO,29,43,34,US SENATE,statewide,gen,False,GENE MCNARY,REPUBLICAN,False,total,985399,2066965,False,20210114,REPUBLICAN
1980,MISSOURI,MO,29,43,34,US SENATE,statewide,gen,False,THOMAS F. EAGLETON,DEMOCRAT,False,total,1074859,2066965,False,20210114,DEMOCRAT
1980,MISSOURI,MO,29,43,34,US SENATE,statewide,gen,False,MARTHA PETTIS,SOCIALIST WORKERS,False,total,6707,2066965,False,20210114,OTHER
1980,NEVADA,NV,32,88,65,US SENATE,statewide,gen,False,ALLEN HACKER,LIBERTARIAN,False,total,6920,243273,False,20210114,LIBERTARIAN
