poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,politician_id,politician,yes,no,alternate_answers
87794,241,Ipsos,"378,379",The Washington Post | ABC News,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,,8/9/24,8/13/24,,"",,206312,1975,rv,,rv,,8/19/24 10:46,"",https://www.washingtonpost.com/politics/2024/08/18/harris-trump-post-abc-ipsos-poll/,https://www.washingtonpost.com/politics/2024/08/18/harris-trump-post-abc-ipsos-poll/,https://www.ipsos.com/sites/default/files/ct/news/documents/2024-08/Topline-abc-post-ipsos-081824.pdf,https://docs.google.com/spreadsheets/d/1IMeEXjlWFyHsN8UItbpGEMRtZbglHdDhNwQQVrG_0fM/edit?gid=0#gid=0,"",,,42,Joe Biden,40.0,57.0,3.0
87780,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone,9.0,,8/9/24,8/12/24,,"",,206086,1105,rv,,rv,,8/15/24 20:40,"",https://www.foxnews.com/official-polls/fox-news-poll-majorities-approve-president-biden-dropping-out-2024-race-dont-think-he-should-resign,https://www.foxnews.com/official-polls/fox-news-poll-majorities-approve-president-biden-dropping-out-2024-race-dont-think-he-should-resign,https://static.foxnews.com/foxnews.com/content/uploads/2024/08/Fox_August-9-12-2024_Complete_National_Topline_August-15-Release.pdf,https://static.foxnews.com/foxnews.com/content/uploads/2024/08/Fox_August-9-12-2024_Complete_National_Cross-Tabs_August-15-Release.pdf,"",false,,42,Joe Biden,41.0,59.0,0
87734,1709,Big Village,"","",Big Village,37,Big Village,1.2,1.7,Online Panel,9.0,,8/9/24,8/11/24,,"",,205687,1009,a,,a,,8/12/24 19:50,"",https://survey.mrxsurveys.com/orc/pollingresults/Big-Village-Political-Poll-08.11.24.pdf,,,https://survey.mrxsurveys.com/orc/pollingresults/Big-Village-Political-Poll-08.11.24.pdf,"",false,,42,Joe Biden,40.8,52.3,6.9
87734,1709,Big Village,"","",Big Village,37,Big Village,1.2,1.7,Online Panel,9.0,,8/9/24,8/11/24,,"",,205688,848,rv,,rv,,8/12/24 19:50,"",https://survey.mrxsurveys.com/orc/pollingresults/Big-Village-Political-Poll-08.11.24.pdf,,,https://survey.mrxsurveys.com/orc/pollingresults/Big-Village-Political-Poll-08.11.24.pdf,"",false,,42,Joe Biden,43.5,52.7,3.8
87734,1709,Big Village,"","",Big Village,37,Big Village,1.2,1.7,Online Panel,9.0,,8/9/24,8/11/24,,"",,205689,757,lv,,lv,,8/12/24 19:50,"",https://survey.mrxsurveys.com/orc/pollingresults/Big-Village-Political-Poll-08.11.24.pdf,,,https://survey.mrxsurveys.com/orc/pollingresults/Big-Village-Political-Poll-08.11.24.pdf,"",false,,42,Joe Biden,43.9,53.4,2.7
87696,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,8/4/24,8/6/24,,"",,205377,1618,a,,a,,8/7/24 10:42,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_OHhDhBP.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_OHhDhBP.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_qdE4wzP.pdf,"",,,42,Joe Biden,39.0,56.0,4.0
87696,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,8/4/24,8/6/24,,"",,205378,1413,rv,,rv,,8/7/24 10:42,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_qdE4wzP.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_qdE4wzP.pdf,"",,,42,Joe Biden,42.0,57.0,2.0
87733,1842,Global Strategy Group/North Star Opinion Research,"2054,2055",Financial Times | U. Michigan Ross School of Business,Global Strategy Group/North Star Opinion Research,822,Global Strategy Group/North Star Opinion Research,,,Online Panel,3.5,,8/1/24,8/5/24,,"",,205686,1001,rv,,rv,,8/12/24 19:50,"",https://www.ft.com/content/cf9a7c4d-3b82-4867-892c-f4f95daebbc7,https://www.ft.com/content/cf9a7c4d-3b82-4867-892c-f4f95daebbc7,https://globalstrategygroup.app.box.com/s/k8otlzvi1vo0hu187vhaig40y6uhykxx,,"",false,,42,Joe Biden,41.0,55.0,4.0
87693,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3.0,,7/30/24,8/5/24,,"",,205340,45000,a,,a,TRUE,8/6/24 19:57,"",https://pro.morningconsult.com/trackers/global-leader-approval,https://pro.morningconsult.com/trackers/global-leader-approval,,,"",,,42,Joe Biden,37.0,55.0,7.0
87679,1205,Marist,"373,2166",NPR | PBS News,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,,8/1/24,8/4/24,,"",,205283,1613,a,,a,,8/6/24 17:17,"",https://maristpoll.marist.edu/polls/the-2024-presidential-contest-august-2024/,https://maristpoll.marist.edu/polls/the-2024-presidential-contest-august-2024/,,https://maristpoll.marist.edu/wp-content/uploads/2024/08/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_486202408050954.pdf,"",,,42,Joe Biden,46.0,51.0,3.0
87679,1205,Marist,"373,2166",NPR | PBS News,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,7.0,,8/1/24,8/4/24,,"",,205284,1513,rv,,rv,,8/6/24 17:17,"",https://maristpoll.marist.edu/polls/the-2024-presidential-contest-august-2024/,https://maristpoll.marist.edu/polls/the-2024-presidential-contest-august-2024/,,https://maristpoll.marist.edu/wp-content/uploads/2024/08/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_486202408050954.pdf,"",,,42,Joe Biden,47.0,51.0,2.0
87783,1406,Navigator,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),1.3,0.3,Online Panel,4.5,,8/1/24,8/4/24,,"",,206327,1000,rv,,rv,,8/19/24 11:03,"",https://navigatorresearch.org/americans-increasingly-say-project-2025-describes-what-trump-stands-for/,https://navigatorresearch.org/americans-increasingly-say-project-2025-describes-what-trump-stands-for/,https://navigatorresearch.org/wp-content/uploads/2024/08/Navigator-August-1-Topline-08.24-PR.pdf,,"",,,42,Joe Biden,42.0,56.0,2.0
87701,1292,Hart/POS,576,CNBC,Hart Research Associates/Public Opinion Strategies,221,Hart Research Associates/Public Opinion Strategies,2.6,-0.7,Live Phone,4.0,,7/31/24,8/4/24,,"",,205607,1001,rv,,rv,,8/9/24 10:17,"",https://fm.cnbc.com/applications/cnbc.com/resources/editorialfiles/2024/08/09/CNBC_AAES_Q2.pdf,,https://fm.cnbc.com/applications/cnbc.com/resources/editorialfiles/2024/08/09/CNBC_AAES_Q2.pdf,,"",,,42,Joe Biden,40.0,57.0,3.0
87863,1416,HarrisX,400,Deseret News,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,8/2/24,8/3/24,,"",,206562,1011,rv,,rv,,8/22/24 09:18,"",https://www.deseret.com/politics/2024/08/19/poll-could-pessimism-about-the-economy-sink-kamala-harris/,https://www.deseret.com/politics/2024/08/19/poll-could-pessimism-about-the-economy-sink-kamala-harris/,,https://html-crosstabs.s3.amazonaws.com/Deseret+Religion+and+Political+Violence%2C+HOP+8.3.2024+vF3.html,"",,,42,Joe Biden,40.0,55.0,5.0
87695,770,TIPP,"","",TIPP Insights,144,TIPP Insights,1.8,-0.4,Online Panel,3.0,,7/31/24,8/2/24,,"",,205345,1488,a,,a,,8/7/24 09:24,"",https://tippinsights.com/biden-and-harris-tweedle-dum-and-tweedle-dee-in-the-ratings/,https://tippinsights.com/biden-and-harris-tweedle-dum-and-tweedle-dee-in-the-ratings/,,,"",,,42,Joe Biden,37.0,55.0,8.0
87665,1888,UMass Amherst/YouGov,1233,WCVB-TV,University of Massachusetts Department of Political Science/YouGov,861,University of Massachusetts Department of Political Science/YouGov,2.4,-0.4,Online Panel,7.5,,7/29/24,8/1/24,,"",,205429,1000,rv,,rv,,8/7/24 20:18,"",https://umass-my.sharepoint.com/personal/crystalpaul_umass_edu/_layouts/15/onedrive.aspx?ga=1&id=%2Fpersonal%2Fcrystalpaul%5Fumass%5Fedu%2FDocuments%2FUMass%20Poll%20Polls%20for%20Web%20Posting%2FHarris%20Biden%20State%20of%20the%20Nation%20Poll%20%2D%20August%206%2C%202024%2FToplines%20Harris%20Biden%20State%20of%20the%20Nation%202024%20National%20Poll%20August%206%202024%2Epdf&parent=%2Fpersonal%2Fcrystalpaul%5Fumass%5Fedu%2FDocuments%2FUMass%20Poll%20Polls%20for%20Web%20Posting%2FHarris%20Biden%20State%20of%20the%20Nation%20Poll%20%2D%20August%206%2C%202024,,https://umass-my.sharepoint.com/personal/crystalpaul_umass_edu/_layouts/15/onedrive.aspx?ga=1&id=%2Fpersonal%2Fcrystalpaul%5Fumass%5Fedu%2FDocuments%2FUMass%20Poll%20Polls%20for%20Web%20Posting%2FHarris%20Biden%20State%20of%20the%20Nation%20Poll%20%2D%20August%206%2C%202024%2FToplines%20Harris%20Biden%20State%20of%20the%20Nation%202024%20National%20Poll%20August%206%202024%2Epdf&parent=%2Fpersonal%2Fcrystalpaul%5Fumass%5Fedu%2FDocuments%2FUMass%20Poll%20Polls%20for%20Web%20Posting%2FHarris%20Biden%20State%20of%20the%20Nation%20Poll%20%2D%20August%206%2C%202024,https://umass-my.sharepoint.com/personal/crystalpaul_umass_edu/_layouts/15/onedrive.aspx?ga=1&id=%2Fpersonal%2Fcrystalpaul%5Fumass%5Fedu%2FDocuments%2FUMass%20Poll%20Polls%20for%20Web%20Posting%2FHarris%20Biden%20State%20of%20the%20Nation%20Poll%20%2D%20August%206%2C%202024%2FCrosstabs%20Harris%20Biden%20State%20of%20the%20Nation%202024%20National%20Poll%20August%206%202024%2Epdf&parent=%2Fpersonal%2Fcrystalpaul%5Fumass%5Fedu%2FDocuments%2FUMass%20Poll%20Polls%20for%20Web%20Posting%2FHarris%20Biden%20State%20of%20the%20Nation%20Poll%20%2D%20August%206%2C%202024,"",false,,42,Joe Biden,41.0,55.0,4.0
87699,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.1,Probability Panel,10.0,,7/24/24,8/1/24,,"",,205441,879,rv,,rv,,8/8/24 09:24,"",https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/08/MLSPSC21ToplinesRV_NationalIssues.html,,"",,,42,Joe Biden,39.0,61.0,0
87699,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,3.0,-1.1,Probability Panel,10.0,,7/24/24,8/1/24,,"",,205442,683,lv,,lv,,8/8/24 09:24,"",https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/2024/08/07/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-24-august-1-2024/,https://law.marquette.edu/poll/wp-content/uploads/2024/08/MLSPSC21ToplinesLV_NationalIssues.html,,"",,,42,Joe Biden,43.0,57.0,0
87660,383,PPP,973,314 Action,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,4.0,,7/30/24,7/31/24,,"",,205169,1396,rv,,rv,,8/3/24 16:02,"",https://projects.fivethirtyeight.com/polls/20240803_US_PPP.pdf,,https://projects.fivethirtyeight.com/polls/20240803_US_PPP.pdf,,"",,DEM,42,Joe Biden,42.0,52.0,6.0
87662,1741,ActiVote,"","",ActiVote,721,ActiVote,,,App Panel,8.0,,7/22/24,7/31/24,,"",,205171,1500,rv,,rv,,8/3/24 16:02,"",https://www.activote.net/bidens-approval-improves-while-harris-approval-skyrockets/,https://www.activote.net/bidens-approval-improves-while-harris-approval-skyrockets/,,,"",false,,42,Joe Biden,41.1,52.4,6.5
87628,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,7/27/24,7/30/24,,"",,204808,1610,a,,a,,7/31/24 10:06,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_46OGlnS.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_46OGlnS.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5LIBPv8.pdf,"",,,42,Joe Biden,38.0,58.0,4.0
87628,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,7/27/24,7/30/24,,"",,204809,1434,rv,,rv,,7/31/24 10:06,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5LIBPv8.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_5LIBPv8.pdf,"",,,42,Joe Biden,41.0,58.0,1.0
87619,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9.0,,7/29/24,7/29/24,,"",,204783,1750,rv,,rv,,7/30/24 13:28,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-29-july-2024/,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-29-july-2024/,,,"",,,42,Joe Biden,39.0,46.0,14.0
87629,1360,AP-NORC,"","",AP-NORC,397,AP-NORC,2.0,0.2,Probability Panel,8.0,,7/25/24,7/29/24,,"",,204810,1143,a,,a,,7/31/24 10:06,"",https://apnorc.org/projects/democrats-are-supportive-of-harris-but-many-adults-think-trump-has-the-electoral-advantage/,https://apnorc.org/projects/democrats-are-supportive-of-harris-but-many-adults-think-trump-has-the-electoral-advantage/,https://apnorc.org/wp-content/uploads/2024/07/July-2024-W2-topline-Biden_Harris.pdf,,"",,,42,Joe Biden,42.0,57.0,1.0
87640,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,4.0,,7/23/24,7/29/24,,"",,204911,1000,lv,,lv,,7/31/24 14:56,"",https://mclaughlinonline.com/pols/wp-content/uploads/2024/07/National-July-Presentation-RELEASE-7-30-24.pdf,,,https://mclaughlinonline.com/pols/wp-content/uploads/2024/07/National-July-Presentation-RELEASE-7-30-24.pdf,"",,,42,Joe Biden,38.0,60.0,2.0
87613,1797,HarrisX/Harris Poll,763,Harvard CAPS,HarrisX/Harris Poll,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,7.0,,7/26/24,7/28/24,,"",,204677,2196,rv,,rv,,7/30/24 09:26,"",https://harvardharrispoll.com/wp-content/uploads/2024/07/HHP_July2024_KeyResults.pdf,https://harvardharrispoll.com/wp-content/uploads/2024/07/HHP_July2024_KeyResults.pdf,https://harvardharrispoll.com/wp-content/uploads/2024/07/HHP_Jul24_Topline.pdf,https://harvardharrispoll.com/wp-content/uploads/2024/07/HHP_Jul24_Crosstabs.pdf,"",,,42,Joe Biden,42.0,55.0,3.0
87630,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,,7/26/24,7/28/24,,"",,204976,1025,a,,a,,7/31/24 18:41,"",https://www.ipsos.com/sites/default/files/Reuters%20Ipsos%20Core%20Political%2007%2031%202024.pdf,,https://www.ipsos.com/sites/default/files/Reuters%20Ipsos%20Core%20Political%2007%2031%202024.pdf,,"",,,42,Joe Biden,37.0,58.0,0
87651,1873,Big Data Poll,2133,Public Polling Project,Big Data Poll,251,Big Data Poll,1.1,0.2,Live Phone/Online Panel/Text-to-Web,7.0,,7/26/24,7/28/24,,"",,205042,3097,rv,,rv,,8/1/24 12:45,"",https://www.bigdatapoll.com/blog/national-poll-trump-holds-narrower-lead-post-biden-drop-out/,https://www.bigdatapoll.com/blog/national-poll-trump-holds-narrower-lead-post-biden-drop-out/,,https://application.marketsight.com/app/ItemView.aspx?SharedFor=public%40bigdatapoll.com&SharedBy=34090&id=0112af02-ce4e-4d19-98be-b1be017475b4,"",,,42,Joe Biden,41.2,55.6,3.2
87651,1873,Big Data Poll,2133,Public Polling Project,Big Data Poll,251,Big Data Poll,1.1,0.2,Live Phone/Online Panel/Text-to-Web,7.0,,7/26/24,7/28/24,,"",,205043,2919,lv,,lv,,8/1/24 12:45,"",https://www.bigdatapoll.com/blog/national-poll-trump-holds-narrower-lead-post-biden-drop-out/,https://www.bigdatapoll.com/blog/national-poll-trump-holds-narrower-lead-post-biden-drop-out/,,https://application.marketsight.com/app/ItemView.aspx?SharedFor=public%40bigdatapoll.com&SharedBy=34090&id=0112af02-ce4e-4d19-98be-b1be017475b4,"",,,42,Joe Biden,42.3,55.6,2.1
87898,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,Online Panel,7.0,,7/25/24,7/28/24,,"",,206869,1000,rv,,rv,,8/26/24 13:29,"",https://emersoncollegepolling.com/2024-supreme-court-survey/,https://emersoncollegepolling.com/2024-supreme-court-survey/,,https://docs.google.com/spreadsheets/d/1GfcxThXCBtmsdcbl-9tD40NhDsP-z2bH/edit?gid=440731706#gid=440731706,"",,,42,Joe Biden,35.9,54.7,9.4
87659,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,1.0,,7/22/24,7/26/24,,"",,205172,995,lv,,lv,,8/3/24 16:02,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/66ad5918b431d02b7b867e07/1722636569606/Clarity+Omnibus+Overview+-+July+2024.pdf,,https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/66ad5918b431d02b7b867e07/1722636569606/Clarity+Omnibus+Overview+-+July+2024.pdf,,"",,,42,Joe Biden,40.0,56.0,4.0
87580,1822,Fabrizio/GBAO,276,Wall Street Journal,"Fabrizio, Lee & Associates/GBAO",796,"Fabrizio, Lee & Associates/GBAO",,,,6.0,,7/23/24,7/25/24,,"",,204498,1000,rv,,rv,,7/26/24 20:17,"",https://www.wsj.com/politics/elections/harris-erases-trumps-lead-wsj-poll-finds-e286144d,https://www.wsj.com/politics/elections/harris-erases-trumps-lead-wsj-poll-finds-e286144d,https://prod-i.a.dj.com/public/resources/documents/WSJ_Poll_LateJuly_2024.pdf?mod=ANLink,,"",,,42,Joe Biden,43.0,56.0,1.0
87590,1528,AtlasIntel,"","",AtlasIntel,546,AtlasIntel,2.7,-0.8,Online Ad,6.0,,7/23/24,7/25/24,,"",,204588,1980,rv,,rv,,7/28/24 14:26,"",https://cdn.atlasintel.org/59e49ede-af31-480e-8936-ec126bfe6be0.pdf,,,https://cdn.atlasintel.org/59e49ede-af31-480e-8936-ec126bfe6be0.pdf,"",,,42,Joe Biden,38.7,54.6,6.7
87579,1416,HarrisX,2097,Forbes,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,7/22/24,7/25/24,,"",,204393,3013,rv,,rv,,7/26/24 19:56,"",https://www.harrisx.com/posts/harrisx-forbes-poll-kamala-harris-entrance-has-reset-race-against-trump,https://www.harrisx.com/posts/harrisx-forbes-poll-kamala-harris-entrance-has-reset-race-against-trump,,,"",,,42,Joe Biden,39.0,57.0,4.0
87579,1416,HarrisX,2097,Forbes,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,Online Panel,6.0,,7/22/24,7/25/24,,"",,204394,2472,lv,,lv,,7/26/24 19:56,"",https://www.harrisx.com/posts/harrisx-forbes-poll-kamala-harris-entrance-has-reset-race-against-trump,https://www.harrisx.com/posts/harrisx-forbes-poll-kamala-harris-entrance-has-reset-race-against-trump,,,"",,,42,Joe Biden,41.0,58.0,1.0
87541,1709,Big Village,"","",Big Village,37,Big Village,1.2,1.7,Online Panel,9.0,,7/22/24,7/24/24,,"",,204128,2016,a,,a,,7/24/24 19:31,"",https://survey.mrxsurveys.com/orc/pollingresults/Big-Village-Political-Poll-07.24.24.pdf,,,https://survey.mrxsurveys.com/orc/pollingresults/Big-Village-Political-Poll-07.24.24.pdf,"",false,,42,Joe Biden,38.0,54.5,7.5
87541,1709,Big Village,"","",Big Village,37,Big Village,1.2,1.7,Online Panel,9.0,,7/22/24,7/24/24,,"",,204129,1687,rv,,rv,,7/24/24 19:31,"",https://survey.mrxsurveys.com/orc/pollingresults/Big-Village-Political-Poll-07.24.24.pdf,,,https://survey.mrxsurveys.com/orc/pollingresults/Big-Village-Political-Poll-07.24.24.pdf,"",false,,42,Joe Biden,39.8,55.8,4.4
87541,1709,Big Village,"","",Big Village,37,Big Village,1.2,1.7,Online Panel,9.0,,7/22/24,7/24/24,,"",,204130,1492,lv,,lv,,7/24/24 19:31,"",https://survey.mrxsurveys.com/orc/pollingresults/Big-Village-Political-Poll-07.24.24.pdf,,,https://survey.mrxsurveys.com/orc/pollingresults/Big-Village-Political-Poll-07.24.24.pdf,"",false,,42,Joe Biden,41.5,56.1,2.4
87557,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,,7/22/24,7/24/24,,"",,204207,1142,rv,,rv,,7/25/24 14:51,"",https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html,https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html,https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-registered-voter-crosstabs.html,"",,,42,Joe Biden,41.0,56.0,3.0
87557,1424,Siena/NYT,"","",The New York Times/Siena College,448,The New York Times/Siena College,3.0,-1.5,Live Phone,9.0,,7/22/24,7/24/24,,"",,204208,1142,lv,,lv,,7/25/24 14:51,"",https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html,https://www.nytimes.com/2024/07/25/us/politics/poll-kamala-harris-donald-trump.html,https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-toplines.html,https://www.nytimes.com/interactive/2024/07/25/us/elections/times-siena-poll-registered-voter-crosstabs.html,"",,,42,Joe Biden,42.0,55.0,2.0
87561,1193,SurveyMonkey,1876,The 19th,SurveyMonkey,324,SurveyMonkey,2.0,0.2,Online Panel,9.0,,7/22/24,7/24/24,,"",,204340,5265,a,,a,,7/26/24 09:46,"",https://www.surveymonkey.com/curiosity/19th-biden-dropout-poll/,,,https://www.surveymonkey.com/curiosity/19th-biden-dropout-poll/,"",,,42,Joe Biden,41.0,56.0,0
87536,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,7/21/24,7/23/24,,"",,204032,1605,a,,a,,7/24/24 10:26,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_xHwAlQq.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_xHwAlQq.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_U76IOiF.pdf,"",,,42,Joe Biden,38.0,57.0,5.0
87536,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,7/21/24,7/23/24,,"",,204033,1435,rv,,rv,,7/24/24 10:26,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_U76IOiF.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_U76IOiF.pdf,"",,,42,Joe Biden,42.0,56.0,1.0
87531,1205,Marist,"373,2166",NPR | PBS News,Marist College,183,Marist College,2.9,-0.9,Online Panel,7.0,,7/22/24,7/22/24,,"",,203953,1309,a,,a,,7/23/24 20:00,"",https://maristpoll.marist.edu/polls/election-2024-whats-next/,https://maristpoll.marist.edu/polls/election-2024-whats-next/,,https://maristpoll.marist.edu/wp-content/uploads/2024/07/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_202407222001.pdf,"",,,42,Joe Biden,41.0,51.0,8.0
87531,1205,Marist,"373,2166",NPR | PBS News,Marist College,183,Marist College,2.9,-0.9,Online Panel,7.0,,7/22/24,7/22/24,,"",,203954,1117,rv,,rv,,7/23/24 20:00,"",https://maristpoll.marist.edu/polls/election-2024-whats-next/,https://maristpoll.marist.edu/polls/election-2024-whats-next/,,https://maristpoll.marist.edu/wp-content/uploads/2024/07/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_202407222001.pdf,"",,,42,Joe Biden,45.0,52.0,4.0
